player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Alexander Karachun (F),Grizzlys Wolfsburg,47,3,8,11,0.23,14,-10,https://www.eliteprospects.com/player/212071/alexander-karachun,2018-2019,del,Alexander Karachun (F),F
Danny Richmond (D),Eisbären Berlin,45,1,10,11,0.24,90,-5,https://www.eliteprospects.com/player/9441/danny-richmond,2018-2019,del,Danny Richmond (D),D
Sena Acolatse (D/RW),Straubing Tigers,46,0,11,11,0.24,173,0,https://www.eliteprospects.com/player/33574/sena-acolatse,2018-2019,del,Sena Acolatse (D/RW),D/RW
Maximilian Daubner (D),EHC München,29,7,3,10,0.34,2,5,https://www.eliteprospects.com/player/86655/maximilian-daubner,2018-2019,del,Maximilian Daubner (D),D
Patrick Buzas (C/LW),Düsseldorfer EG,52,7,3,10,0.19,22,-4,https://www.eliteprospects.com/player/17889/patrick-buzas,2018-2019,del,Patrick Buzas (C/LW),C/LW
Jonas Müller (D),Eisbären Berlin,37,5,5,10,0.27,34,-8,https://www.eliteprospects.com/player/72678/jonas-muller,2018-2019,del,Jonas Müller (D),D
Patch Alber (D),Fischtown Pinguins,32,4,6,10,0.31,14,14,https://www.eliteprospects.com/player/33921/patch-alber,2018-2019,del,Patch Alber (D),D
Mathias Trettenes (C/LW),Krefeld Pinguine,44,4,6,10,0.23,12,-15,https://www.eliteprospects.com/player/32072/mathias-trettenes,2018-2019,del,Mathias Trettenes (C/LW),C/LW
Austin Madaisky (D),Kölner Haie,48,4,6,10,0.21,16,2,https://www.eliteprospects.com/player/33548/austin-madaisky,2018-2019,del,Austin Madaisky (D),D
Tobias Eder (C),EHC München,27,3,7,10,0.37,6,4,https://www.eliteprospects.com/player/148320/tobias-eder,2018-2019,del,Tobias Eder (C),C
Marcus Kink (LW/C),Adler Mannheim,46,3,7,10,0.22,38,1,https://www.eliteprospects.com/player/20914/marcus-kink,2018-2019,del,Marcus Kink (LW/C),LW/C
Jakob Mayenschein (C/LW),EHC München,35,2,8,10,0.29,20,6,https://www.eliteprospects.com/player/117471/jakob-mayenschein,2018-2019,del,Jakob Mayenschein (C/LW),C/LW
Marc El-Sayed (C),Schwenninger Wild Wings,49,2,8,10,0.20,6,-19,https://www.eliteprospects.com/player/17628/marc-el-sayed,2018-2019,del,Marc El-Sayed (C),C
Fabio Wagner (D),ERC Ingolstadt,52,2,8,10,0.19,28,1,https://www.eliteprospects.com/player/85176/fabio-wagner,2018-2019,del,Fabio Wagner (D),D
Jared Aulin (C/RW),Straubing Tigers,19,1,9,10,0.53,0,-3,https://www.eliteprospects.com/player/9521/jared-aulin,2018-2019,del,Jared Aulin (C/RW),C/RW
Alexander Sulzer (D),Kölner Haie,26,1,9,10,0.38,16,7,https://www.eliteprospects.com/player/12396/alexander-sulzer,2018-2019,del,Alexander Sulzer (D),D
Moritz Müller (D),Kölner Haie,35,1,9,10,0.29,38,1,https://www.eliteprospects.com/player/22397/moritz-muller,2018-2019,del,Moritz Müller (D),D
Milan Jurcina (D),Nürnberg Ice Tigers,37,1,9,10,0.27,24,-12,https://www.eliteprospects.com/player/8677/milan-jurcina,2018-2019,del,Milan Jurcina (D),D
Dylan Wruck (LW/C),Straubing Tigers,38,1,9,10,0.26,8,2,https://www.eliteprospects.com/player/37127/dylan-wruck,2018-2019,del,Dylan Wruck (LW/C),LW/C
William Wrenn (D),Grizzlys Wolfsburg,46,1,9,10,0.22,16,2,https://www.eliteprospects.com/player/31272/william-wrenn,2018-2019,del,William Wrenn (D),D
Dominik Bohac (D),Schwenninger Wild Wings,46,0,10,10,0.22,70,1,https://www.eliteprospects.com/player/13580/dominik-bohac,2018-2019,del,Dominik Bohac (D),D
Fedor Kolupaylo (F),Fischtown Pinguins,21,6,3,9,0.43,12,4,https://www.eliteprospects.com/player/220349/fedor-kolupaylo,2018-2019,del,Fedor Kolupaylo (F),F
Jason Jaspers (C),totals,38,6,3,9,0.24,14,-10,https://www.eliteprospects.com/player/9029/jason-jaspers,2018-2019,del,Jason Jaspers (C),C
Nick Latta (C/RW),Grizzlys Wolfsburg,37,5,4,9,0.24,32,-12,https://www.eliteprospects.com/player/43593/nick-latta,2018-2019,del,Nick Latta (C/RW),C/RW
Austin Ortega (RW/LW),Eisbären Berlin,5,2,7,9,1.80,0,8,https://www.eliteprospects.com/player/121863/austin-ortega,2018-2019,del,Austin Ortega (RW/LW),RW/LW
Martin Buchwieser (C/RW),Eisbären Berlin,47,2,7,9,0.19,32,-6,https://www.eliteprospects.com/player/11846/martin-buchwieser,2018-2019,del,Martin Buchwieser (C/RW),C/RW
Hans Detsch (LW),Augsburger Panther,48,2,7,9,0.19,36,-7,https://www.eliteprospects.com/player/44142/hans-detsch,2018-2019,del,Hans Detsch (LW),LW
Arvids Rekis (D),Augsburger Panther,33,1,8,9,0.27,28,0,https://www.eliteprospects.com/player/12549/arvids-rekis,2018-2019,del,Arvids Rekis (D),D
Vladislav Filin (D/F),Straubing Tigers,36,1,8,9,0.25,12,-2,https://www.eliteprospects.com/player/72424/vladislav-filin,2018-2019,del,Vladislav Filin (D/F),D/F
Dieter Orendorz (D),Iserlohn Roosters,47,1,8,9,0.19,65,-13,https://www.eliteprospects.com/player/42928/dieter-orendorz,2018-2019,del,Dieter Orendorz (D),D
Keaton Ellerby (D),Iserlohn Roosters,51,1,8,9,0.18,46,-15,https://www.eliteprospects.com/player/9333/keaton-ellerby,2018-2019,del,Keaton Ellerby (D),D
Alexander Weiß (C/LW),Grizzlys Wolfsburg,23,4,4,8,0.35,6,-5,https://www.eliteprospects.com/player/18122/alexander-wei%C3%9F,2018-2019,del,Alexander Weiß (C/LW),C/LW
Jerome Flaake (RW),Düsseldorfer EG,22,3,5,8,0.36,4,-2,https://www.eliteprospects.com/player/11844/jerome-flaake,2018-2019,del,Jerome Flaake (RW),RW
Steffen Tölzer (D),Augsburger Panther,40,3,5,8,0.20,28,-4,https://www.eliteprospects.com/player/17875/steffen-tolzer,2018-2019,del,Steffen Tölzer (D),D
Kyle Sonnenburg (D),Schwenninger Wild Wings,49,3,5,8,0.16,24,-21,https://www.eliteprospects.com/player/95829/kyle-sonnenburg,2018-2019,del,Kyle Sonnenburg (D),D
Armin Wurm (D),Grizzlys Wolfsburg,50,3,5,8,0.16,50,-5,https://www.eliteprospects.com/player/28746/armin-wurm,2018-2019,del,Armin Wurm (D),D
Alexei Dmitriev (LW),Iserlohn Roosters,51,3,5,8,0.16,4,-4,https://www.eliteprospects.com/player/22398/alexei-dmitriev,2018-2019,del,Alexei Dmitriev (LW),LW
Scott Valentine (D),Augsburger Panther,37,2,6,8,0.22,53,6,https://www.eliteprospects.com/player/30688/scott-valentine,2018-2019,del,Scott Valentine (D),D
Nico Krämmer (LW/RW),Adler Mannheim,40,2,6,8,0.20,24,4,https://www.eliteprospects.com/player/43434/nico-krammer,2018-2019,del,Nico Krämmer (LW/RW),LW/RW
Maximilian Renner (D),Straubing Tigers,51,2,6,8,0.16,20,14,https://www.eliteprospects.com/player/42531/maximilian-renner,2018-2019,del,Maximilian Renner (D),D
Henry Haase (D),Augsburger Panther,36,1,7,8,0.22,26,5,https://www.eliteprospects.com/player/42727/henry-haase,2018-2019,del,Henry Haase (D),D
Jussi Timonen (D),Schwenninger Wild Wings,44,1,7,8,0.18,32,-17,https://www.eliteprospects.com/player/3193/jussi-timonen,2018-2019,del,Jussi Timonen (D),D
Benedikt Schopper (D),Straubing Tigers,47,1,7,8,0.17,53,2,https://www.eliteprospects.com/player/17877/benedikt-schopper,2018-2019,del,Benedikt Schopper (D),D
Denis Reul (D),Adler Mannheim,47,0,8,8,0.17,22,19,https://www.eliteprospects.com/player/11845/denis-reul,2018-2019,del,Denis Reul (D),D
Alexandre Picard (D),Düsseldorfer EG,50,0,8,8,0.16,30,-10,https://www.eliteprospects.com/player/8847/alexandre-picard,2018-2019,del,Alexandre Picard (D),D
Max Kislinger (C/D),Nürnberg Ice Tigers,36,6,1,7,0.19,28,5,https://www.eliteprospects.com/player/148567/max-kislinger,2018-2019,del,Max Kislinger (C/D),C/D
Sandro Schönberger (LW),Straubing Tigers,43,6,1,7,0.16,14,-3,https://www.eliteprospects.com/player/23010/sandro-schonberger,2018-2019,del,Sandro Schönberger (LW),LW
Kris Foucault (W/C),Grizzlys Wolfsburg,7,5,2,7,1.00,0,-1,https://www.eliteprospects.com/player/32805/kris-foucault,2018-2019,del,Kris Foucault (W/C),W/C
Brent Raedeke (LW/C),Adler Mannheim,22,4,3,7,0.32,33,1,https://www.eliteprospects.com/player/14740/brent-raedeke,2018-2019,del,Brent Raedeke (LW/C),LW/C
Christian Kretschmann (C),Düsseldorfer EG,39,4,3,7,0.18,8,1,https://www.eliteprospects.com/player/42665/christian-kretschmann,2018-2019,del,Christian Kretschmann (C),C
Benedikt Kohl (D),ERC Ingolstadt,42,4,3,7,0.17,12,-5,https://www.eliteprospects.com/player/20917/benedikt-kohl,2018-2019,del,Benedikt Kohl (D),D
Mark Cundari (D),Eisbären Berlin,14,3,4,7,0.50,10,-1,https://www.eliteprospects.com/player/14361/mark-cundari,2018-2019,del,Mark Cundari (D),D
Markus Poukkula (LW/RW),Schwenninger Wild Wings,20,2,5,7,0.35,16,-3,https://www.eliteprospects.com/player/22595/markus-poukkula,2018-2019,del,Markus Poukkula (LW/RW),LW/RW
Kevin Lavallée (D),Fischtown Pinguins,36,2,5,7,0.19,16,-3,https://www.eliteprospects.com/player/21190/kevin-lavallee,2018-2019,del,Kevin Lavallée (D),D
Travis Ewanyk (C),Krefeld Pinguine,40,2,5,7,0.18,96,-16,https://www.eliteprospects.com/player/37130/travis-ewanyk,2018-2019,del,Travis Ewanyk (C),C
Cody Lampl (D),Adler Mannheim,34,1,6,7,0.21,10,8,https://www.eliteprospects.com/player/34452/cody-lampl,2018-2019,del,Cody Lampl (D),D
Michael Clarke (C),Iserlohn Roosters,25,4,2,6,0.24,8,0,https://www.eliteprospects.com/player/82516/michael-clarke,2018-2019,del,Michael Clarke (C),C
Brandon Mashinter (LW),ERC Ingolstadt,26,4,2,6,0.23,24,-8,https://www.eliteprospects.com/player/18619/brandon-mashinter,2018-2019,del,Brandon Mashinter (LW),LW
Rok Ticar (C),Kölner Haie,13,3,3,6,0.46,2,6,https://www.eliteprospects.com/player/12862/rok-ticar,2018-2019,del,Rok Ticar (C),C
Steve Pinizzotto (RW),Kölner Haie,17,3,3,6,0.35,34,-3,https://www.eliteprospects.com/player/15479/steve-pinizzotto,2018-2019,del,Steve Pinizzotto (RW),RW
Thomas Brandl (C),Straubing Tigers,48,3,3,6,0.13,30,0,https://www.eliteprospects.com/player/34839/thomas-brandl,2018-2019,del,Thomas Brandl (C),C
Colton Jobke (D),ERC Ingolstadt,51,3,3,6,0.12,62,-4,https://www.eliteprospects.com/player/45492/colton-jobke,2018-2019,del,Colton Jobke (D),D
Petr Taticek (C),ERC Ingolstadt,28,2,4,6,0.21,6,-5,https://www.eliteprospects.com/player/8735/petr-taticek,2018-2019,del,Petr Taticek (C),C
Moritz Seider (D),Adler Mannheim,29,2,4,6,0.21,8,2,https://www.eliteprospects.com/player/258987/moritz-seider,2018-2019,del,Moritz Seider (D),D
Joachim Ramoser (LW/RW),ERC Ingolstadt,41,2,4,6,0.15,10,-1,https://www.eliteprospects.com/player/71961/joachim-ramoser,2018-2019,del,Joachim Ramoser (LW/RW),LW/RW
Daniel Fischbuch (RW),Eisbären Berlin,48,2,4,6,0.13,10,-1,https://www.eliteprospects.com/player/43335/daniel-fischbuch,2018-2019,del,Daniel Fischbuch (RW),RW
Alex Trivellato (D),Krefeld Pinguine,50,2,4,6,0.12,8,-5,https://www.eliteprospects.com/player/34627/alex-trivellato,2018-2019,del,Alex Trivellato (D),D
Laurin Braun (LW),ERC Ingolstadt,37,1,5,6,0.16,16,-4,https://www.eliteprospects.com/player/28741/laurin-braun,2018-2019,del,Laurin Braun (LW),LW
Corey Potter (D),Kölner Haie,43,1,5,6,0.14,48,-3,https://www.eliteprospects.com/player/9404/corey-potter,2018-2019,del,Corey Potter (D),D
Tobias Wörle (LW),Schwenninger Wild Wings,47,1,5,6,0.13,28,-13,https://www.eliteprospects.com/player/22287/tobias-worle,2018-2019,del,Tobias Wörle (LW),LW
Jens Baxmann (D/F),Eisbären Berlin,49,1,5,6,0.12,20,-12,https://www.eliteprospects.com/player/18123/jens-baxmann,2018-2019,del,Jens Baxmann (D/F),D/F
Samson Mahbod (RW/C),Krefeld Pinguine,16,0,6,6,0.38,20,-4,https://www.eliteprospects.com/player/23124/samson-mahbod,2018-2019,del,Samson Mahbod (RW/C),RW/C
Oliver Mebus (D),Nürnberg Ice Tigers,25,0,6,6,0.24,18,-1,https://www.eliteprospects.com/player/43363/oliver-mebus,2018-2019,del,Oliver Mebus (D),D
Valentin Busch (F),Grizzlys Wolfsburg,26,0,6,6,0.23,2,0,https://www.eliteprospects.com/player/160391/valentin-busch,2018-2019,del,Valentin Busch (F),F
Patrick Köppchen (D),Düsseldorfer EG,46,0,6,6,0.13,18,-11,https://www.eliteprospects.com/player/22328/patrick-koppchen,2018-2019,del,Patrick Köppchen (D),D
Björn Krupp (D),Grizzlys Wolfsburg,49,0,6,6,0.12,12,-8,https://www.eliteprospects.com/player/18632/bjorn-krupp,2018-2019,del,Björn Krupp (D),D
Dustin Friesen (D),ERC Ingolstadt,52,0,6,6,0.12,22,-7,https://www.eliteprospects.com/player/49365/dustin-friesen,2018-2019,del,Dustin Friesen (D),D
Mike Mieszkowski (LW),Nürnberg Ice Tigers,26,3,2,5,0.19,2,0,https://www.eliteprospects.com/player/51182/mike-mieszkowski,2018-2019,del,Mike Mieszkowski (LW),LW
Stefan Reiter (F),Düsseldorfer EG,30,3,2,5,0.17,4,-1,https://www.eliteprospects.com/player/93991/stefan-reiter,2018-2019,del,Stefan Reiter (F),F
Marcel Ohmann (LW),Grizzlys Wolfsburg,24,2,3,5,0.21,14,-1,https://www.eliteprospects.com/player/22414/marcel-ohmann,2018-2019,del,Marcel Ohmann (LW),LW
Tim Wohlgemuth (C/LW),ERC Ingolstadt,42,2,3,5,0.12,12,-1,https://www.eliteprospects.com/player/208148/tim-wohlgemuth,2018-2019,del,Tim Wohlgemuth (C/LW),C/LW
Emil Quaas (D),EHC München,13,1,4,5,0.38,6,5,https://www.eliteprospects.com/player/72680/emil-quaas,2018-2019,del,Emil Quaas (D),D
Charlie Jahnke (F),Eisbären Berlin,31,1,4,5,0.16,6,-6,https://www.eliteprospects.com/player/135867/charlie-jahnke,2018-2019,del,Charlie Jahnke (F),F
Eugen Alanov (LW),Nürnberg Ice Tigers,31,1,4,5,0.16,31,-2,https://www.eliteprospects.com/player/263391/eugen-alanov,2018-2019,del,Eugen Alanov (LW),LW
Marco Sternheimer (F),Augsburger Panther,38,1,4,5,0.13,4,2,https://www.eliteprospects.com/player/160043/marco-sternheimer,2018-2019,del,Marco Sternheimer (F),F
Tobias Viklund (D),Kölner Haie,14,0,5,5,0.36,0,-2,https://www.eliteprospects.com/player/1295/tobias-viklund,2018-2019,del,Tobias Viklund (D),D
Manuel Strodel (LW/RW),Düsseldorfer EG,25,0,5,5,0.20,4,-1,https://www.eliteprospects.com/player/43352/manuel-strodel,2018-2019,del,Manuel Strodel (LW/RW),LW/RW
Torsten Ankert (D),totals,47,0,5,5,0.11,38,-10,https://www.eliteprospects.com/player/15222/torsten-ankert,2018-2019,del,Torsten Ankert (D),D
Adrian Grygiel (RW),Krefeld Pinguine,30,3,1,4,0.13,0,-14,https://www.eliteprospects.com/player/21596/adrian-grygiel,2018-2019,del,Adrian Grygiel (RW),RW
Jason Jaffray (LW/C),EHC München,17,2,2,4,0.24,16,-3,https://www.eliteprospects.com/player/11509/jason-jaffray,2018-2019,del,Jason Jaffray (LW/C),LW/C
Janik Möser (D/F),Adler Mannheim,23,2,2,4,0.17,18,0,https://www.eliteprospects.com/player/71959/janik-moser,2018-2019,del,Janik Möser (D/F),D/F
Mick Köhler (D/C),Kölner Haie,25,2,2,4,0.16,2,2,https://www.eliteprospects.com/player/116428/mick-kohler,2018-2019,del,Mick Köhler (D/C),D/C
Kai Herpich (RW),Schwenninger Wild Wings,34,2,2,4,0.12,8,-4,https://www.eliteprospects.com/player/42736/kai-herpich,2018-2019,del,Kai Herpich (RW),RW
Patrick Seifert (D),Krefeld Pinguine,24,1,3,4,0.17,6,-3,https://www.eliteprospects.com/player/17647/patrick-seifert,2018-2019,del,Patrick Seifert (D),D
Alexander Dotzler (D/F),totals,33,1,3,4,0.12,10,-4,https://www.eliteprospects.com/player/25653/alexander-dotzler,2018-2019,del,Alexander Dotzler (D/F),D/F
Brett Festerling (D),Nürnberg Ice Tigers,39,0,4,4,0.10,32,-3,https://www.eliteprospects.com/player/14082/brett-festerling,2018-2019,del,Brett Festerling (D),D
Vincent Hessler (RW/D),Eisbären Berlin,33,2,1,3,0.09,6,-10,https://www.eliteprospects.com/player/135866/vincent-hessler,2018-2019,del,Vincent Hessler (RW/D),RW/D
Dominik Uher (C/LW),Fischtown Pinguins,22,1,2,3,0.14,20,-10,https://www.eliteprospects.com/player/41098/dominik-uher,2018-2019,del,Dominik Uher (C/LW),C/LW
Eric Valentin (C),Grizzlys Wolfsburg,23,1,2,3,0.13,2,-8,https://www.eliteprospects.com/player/85489/eric-valentin,2018-2019,del,Eric Valentin (C),C
Maximilian Adam (D/F),Eisbären Berlin,38,1,2,3,0.08,18,-1,https://www.eliteprospects.com/player/122850/maximilian-adam,2018-2019,del,Maximilian Adam (D/F),D/F
Benedikt Brückner (D),Schwenninger Wild Wings,50,1,2,3,0.06,32,-14,https://www.eliteprospects.com/player/17625/benedikt-bruckner,2018-2019,del,Benedikt Brückner (D),D
Simon Després (D),Kölner Haie,7,0,3,3,0.43,6,-3,https://www.eliteprospects.com/player/30902/simon-despres,2018-2019,del,Simon Després (D),D
Kalle Kaijomaa (D),Schwenninger Wild Wings,16,0,3,3,0.19,4,-7,https://www.eliteprospects.com/player/7918/kalle-kaijomaa,2018-2019,del,Kalle Kaijomaa (D),D
Kai Wissmann (D),Eisbären Berlin,18,0,3,3,0.17,16,-5,https://www.eliteprospects.com/player/85491/kai-wissmann,2018-2019,del,Kai Wissmann (D),D
John Rogl (D),Augsburger Panther,49,0,3,3,0.06,4,-3,https://www.eliteprospects.com/player/117473/john-rogl,2018-2019,del,John Rogl (D),D
Mads Christensen (C/LW),EHC München,11,2,0,2,0.18,10,0,https://www.eliteprospects.com/player/4246/mads-christensen,2018-2019,del,Mads Christensen (C/LW),C/LW
Philipp Kuhnekath (F),Krefeld Pinguine,33,2,0,2,0.06,4,-6,https://www.eliteprospects.com/player/93987/philipp-kuhnekath,2018-2019,del,Philipp Kuhnekath (F),F
Joel Keussen (D),Krefeld Pinguine,4,1,1,2,0.50,4,-3,https://www.eliteprospects.com/player/29200/joel-keussen,2018-2019,del,Joel Keussen (D),D
Eric Stephan (D),Nürnberg Ice Tigers,14,1,1,2,0.14,0,2,https://www.eliteprospects.com/player/42792/eric-stephan,2018-2019,del,Eric Stephan (D),D
Dominik Tiffels (D),Kölner Haie,52,1,1,2,0.04,38,-7,https://www.eliteprospects.com/player/43377/dominik-tiffels,2018-2019,del,Dominik Tiffels (D),D
Marcel Goc (C),Adler Mannheim,9,0,2,2,0.22,4,2,https://www.eliteprospects.com/player/8583/marcel-goc,2018-2019,del,Marcel Goc (C),C
Curtis Gedig (D),Fischtown Pinguins,14,0,2,2,0.14,2,4,https://www.eliteprospects.com/player/38056/curtis-gedig,2018-2019,del,Curtis Gedig (D),D
Steven Raabe (D),Grizzlys Wolfsburg,23,0,2,2,0.09,4,-4,https://www.eliteprospects.com/player/320413/steven-raabe,2018-2019,del,Steven Raabe (D),D
Julian Lautenschlager (F),Iserlohn Roosters,39,0,2,2,0.05,4,-3,https://www.eliteprospects.com/player/116525/julian-lautenschlager,2018-2019,del,Julian Lautenschlager (F),F
Thomas Oppenheimer (C/RW),Eisbären Berlin,1,1,0,1,1.00,0,0,https://www.eliteprospects.com/player/15226/thomas-oppenheimer,2018-2019,del,Thomas Oppenheimer (C/RW),C/RW
Maximilian Kolb (D),Schwenninger Wild Wings,1,0,1,1,1.00,0,2,https://www.eliteprospects.com/player/137283/maximilian-kolb,2018-2019,del,Maximilian Kolb (D),D
Justin Schütz (LW),EHC München,3,0,1,1,0.33,2,0,https://www.eliteprospects.com/player/238113/justin-schutz,2018-2019,del,Justin Schütz (LW),LW
Dennis Lobach (RW),EHC München,6,0,1,1,0.17,0,-1,https://www.eliteprospects.com/player/259981/dennis-lobach,2018-2019,del,Dennis Lobach (RW),RW
Robin Palka (RW),Kölner Haie,6,0,1,1,0.17,2,1,https://www.eliteprospects.com/player/215985/robin-palka,2018-2019,del,Robin Palka (RW),RW
Nichlas Torp (D),Düsseldorfer EG,9,0,1,1,0.11,10,-3,https://www.eliteprospects.com/player/4509/nichlas-torp,2018-2019,del,Nichlas Torp (D),D
Mark Olver (C/LW),Eisbären Berlin,9,0,1,1,0.11,10,-1,https://www.eliteprospects.com/player/15566/mark-olver,2018-2019,del,Mark Olver (C/LW),C/LW
Samuel Soramies (F),Adler Mannheim,11,0,1,1,0.09,0,0,https://www.eliteprospects.com/player/148127/samuel-soramies,2018-2019,del,Samuel Soramies (F),F
Constantin Braun (D/LW),Eisbären Berlin,11,0,1,1,0.09,2,0,https://www.eliteprospects.com/player/9273/constantin-braun,2018-2019,del,Constantin Braun (D/LW),D/LW
Denis Shevyrin (D/C),Iserlohn Roosters,11,0,1,1,0.09,6,2,https://www.eliteprospects.com/player/87963/denis-shevyrin,2018-2019,del,Denis Shevyrin (D/C),D/C
Christoph Körner (RW),Fischtown Pinguins,14,0,1,1,0.07,2,0,https://www.eliteprospects.com/player/148325/christoph-korner,2018-2019,del,Christoph Körner (RW),RW
Simon Gnyp (D),Kölner Haie,14,0,1,1,0.07,2,-6,https://www.eliteprospects.com/player/322019/simon-gnyp,2018-2019,del,Simon Gnyp (D),D
Maximilian Gläßl (D),Straubing Tigers,17,0,1,1,0.06,2,-5,https://www.eliteprospects.com/player/92641/maximilian-gla%C3%9Fl,2018-2019,del,Maximilian Gläßl (D),D
Julian Kornelli (F),Schwenninger Wild Wings,37,0,1,1,0.03,2,-7,https://www.eliteprospects.com/player/148324/julian-kornelli,2018-2019,del,Julian Kornelli (F),F
Marcel Müller (LW/C),Kölner Haie,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9275/marcel-muller,2018-2019,del,Marcel Müller (LW/C),LW/C
Corey Elkins (C),Grizzlys Wolfsburg,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/18743/corey-elkins,2018-2019,del,Corey Elkins (C),C
John Albert (C/LW),Grizzlys Wolfsburg,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11462/john-albert,2018-2019,del,John Albert (C/LW),C/LW
Colten Teubert (D),Nürnberg Ice Tigers,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/13625/colten-teubert,2018-2019,del,Colten Teubert (D),D
Philipp Wachter (D),EHC München,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/85660/philipp-wachter,2018-2019,del,Philipp Wachter (D),D
Daniel Schwamberger (F),Schwenninger Wild Wings,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/213735/daniel-schwamberger,2018-2019,del,Daniel Schwamberger (F),F
Edwin Schitz (F),Krefeld Pinguine,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/267818/edwin-schitz,2018-2019,del,Edwin Schitz (F),F
