player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Matthias Bieber (LW/C),EHC Kloten,33,4,2,6,0.18,4,0,https://www.eliteprospects.com/player/9243/matthias-bieber,2017-2018,nl,Matthias Bieber (LW/C),LW/C
Dominik Egli (D),EHC Kloten,29,3,3,6,0.21,4,-6,https://www.eliteprospects.com/player/262443/dominik-egli,2017-2018,nl,Dominik Egli (D),D
Chris Egli (C/LW),HC Davos,37,3,3,6,0.16,6,0,https://www.eliteprospects.com/player/149521/chris-egli,2017-2018,nl,Chris Egli (C/LW),C/LW
Christopher Rivera (C/W),HC Fribourg-Gottéron,37,3,3,6,0.16,73,-3,https://www.eliteprospects.com/player/17597/christopher-rivera,2017-2018,nl,Christopher Rivera (C/W),C/W
Daniel Rubin (C/RW),Genève-Servette HC,42,3,3,6,0.14,32,-9,https://www.eliteprospects.com/player/17227/daniel-rubin,2017-2018,nl,Daniel Rubin (C/RW),C/RW
Caryl Neuenschwander (RW),HC Fribourg-Gottéron,46,3,3,6,0.13,8,-9,https://www.eliteprospects.com/player/9651/caryl-neuenschwander,2017-2018,nl,Caryl Neuenschwander (RW),RW
Linden Vey (C),ZSC Lions,10,2,4,6,0.60,8,-3,https://www.eliteprospects.com/player/28422/linden-vey,2017-2018,nl,Linden Vey (C),C
Florian Conz (C),Lausanne HC,33,2,4,6,0.18,4,1,https://www.eliteprospects.com/player/9650/florian-conz,2017-2018,nl,Florian Conz (C),C
Tobias Geisser (D),EV Zug,38,2,4,6,0.16,6,-5,https://www.eliteprospects.com/player/274212/tobias-geisser,2017-2018,nl,Tobias Geisser (D),D
Thierry Bader (C),EHC Kloten,42,2,4,6,0.14,0,-4,https://www.eliteprospects.com/player/217465/thierry-bader,2017-2018,nl,Thierry Bader (C),C
Igor Jelovac (D),HC Ambrì-Piotta,49,2,4,6,0.12,28,-20,https://www.eliteprospects.com/player/94524/igor-jelovac,2017-2018,nl,Igor Jelovac (D),D
Anton Rödin (RW/LW),HC Davos,8,1,5,6,0.75,6,-4,https://www.eliteprospects.com/player/7084/anton-rodin,2017-2018,nl,Anton Rödin (RW/LW),RW/LW
Mathieu Maret (D),HC Fribourg-Gottéron,13,1,5,6,0.46,2,5,https://www.eliteprospects.com/player/17682/mathieu-maret,2017-2018,nl,Mathieu Maret (D),D
Clarence Kparghai (D),totals,27,1,5,6,0.22,4,-4,https://www.eliteprospects.com/player/18678/clarence-kparghai,2017-2018,nl,Clarence Kparghai (D),D
Noah Schneeberger (D),HC Davos,40,1,5,6,0.15,14,-2,https://www.eliteprospects.com/player/18686/noah-schneeberger,2017-2018,nl,Noah Schneeberger (D),D
Marc Aeschlimann (F/D),HC Davos,41,1,5,6,0.15,4,-2,https://www.eliteprospects.com/player/41757/marc-aeschlimann,2017-2018,nl,Marc Aeschlimann (F/D),F/D
Mauro Dufner (D),EHC Biel-Bienne,41,1,5,6,0.15,31,-6,https://www.eliteprospects.com/player/95329/mauro-dufner,2017-2018,nl,Mauro Dufner (D),D
Christian Pinana (D),HC Ambrì-Piotta,24,0,6,6,0.25,4,-1,https://www.eliteprospects.com/player/150544/christian-pinana,2017-2018,nl,Christian Pinana (D),D
Thomas Wellinger (D),HC Lugano,41,0,6,6,0.15,20,9,https://www.eliteprospects.com/player/15156/thomas-wellinger,2017-2018,nl,Thomas Wellinger (D),D
Roger Karrer (D),ZSC Lions,44,0,6,6,0.14,8,11,https://www.eliteprospects.com/player/149628/roger-karrer,2017-2018,nl,Roger Karrer (D),D
Johann Morant (D),EV Zug,45,0,6,6,0.13,72,18,https://www.eliteprospects.com/player/29005/johann-morant,2017-2018,nl,Johann Morant (D),D
Federico Lardi (D),SCL Tigers,47,0,6,6,0.13,8,3,https://www.eliteprospects.com/player/28406/federico-lardi,2017-2018,nl,Federico Lardi (D),D
Gian-Andrea Randegger (LW/D),SC Bern,48,0,6,6,0.13,8,-2,https://www.eliteprospects.com/player/17232/gian-andrea-randegger,2017-2018,nl,Gian-Andrea Randegger (LW/D),LW/D
Jérôme Bachofner (LW),ZSC Lions,25,3,2,5,0.20,14,0,https://www.eliteprospects.com/player/121121/jerome-bachofner,2017-2018,nl,Jérôme Bachofner (LW),LW
Nando Eggenberger (LW/RW),HC Davos,36,3,2,5,0.14,2,-12,https://www.eliteprospects.com/player/287341/nando-eggenberger,2017-2018,nl,Nando Eggenberger (LW/RW),LW/RW
Makai Holdener (W/C),Genève-Servette HC,43,3,2,5,0.12,8,-1,https://www.eliteprospects.com/player/153631/makai-holdener,2017-2018,nl,Makai Holdener (W/C),W/C
Peter Guggisberg (RW),HC Ambrì-Piotta,18,2,3,5,0.28,0,-3,https://www.eliteprospects.com/player/9655/peter-guggisberg,2017-2018,nl,Peter Guggisberg (RW),RW
Josh Holden (C),EV Zug,19,2,3,5,0.26,8,1,https://www.eliteprospects.com/player/10825/josh-holden,2017-2018,nl,Josh Holden (C),C
Fabian Heldner (D),HC Davos,31,2,3,5,0.16,8,-5,https://www.eliteprospects.com/player/139244/fabian-heldner,2017-2018,nl,Fabian Heldner (D),D
Philippe Schelling (D/LW),Lausanne HC,45,2,3,5,0.11,55,-6,https://www.eliteprospects.com/player/18469/philippe-schelling,2017-2018,nl,Philippe Schelling (D/LW),D/LW
Eric Himelfarb (C),SCL Tigers,13,1,4,5,0.38,10,-2,https://www.eliteprospects.com/player/11761/eric-himelfarb,2017-2018,nl,Eric Himelfarb (C),C
Philippe Seydoux (D),SCL Tigers,37,1,4,5,0.14,26,-9,https://www.eliteprospects.com/player/7964/philippe-seydoux,2017-2018,nl,Philippe Seydoux (D),D
Edson Harlacher (D),EHC Kloten,42,1,4,5,0.12,4,-5,https://www.eliteprospects.com/player/103838/edson-harlacher,2017-2018,nl,Edson Harlacher (D),D
Lukas Stoop (D),EHC Kloten,42,1,4,5,0.12,10,-6,https://www.eliteprospects.com/player/15154/lukas-stoop,2017-2018,nl,Lukas Stoop (D),D
Patrick Obrist (C),EHC Kloten,43,1,4,5,0.12,12,-12,https://www.eliteprospects.com/player/68843/patrick-obrist,2017-2018,nl,Patrick Obrist (C),C
Michaël Ngoy (D),HC Ambrì-Piotta,46,1,4,5,0.11,24,-3,https://www.eliteprospects.com/player/12685/michael-ngoy,2017-2018,nl,Michaël Ngoy (D),D
Johnny Kneubuehler (C/RW),Lausanne HC,47,1,4,5,0.11,39,-2,https://www.eliteprospects.com/player/187696/johnny-kneubuehler,2017-2018,nl,Johnny Kneubuehler (C/RW),C/RW
Fabian Sutter (C),EHC Biel-Bienne,49,0,5,5,0.10,14,5,https://www.eliteprospects.com/player/18902/fabian-sutter,2017-2018,nl,Fabian Sutter (C),C
Mathias Joggi (LW/D),EHC Biel-Bienne,37,4,0,4,0.11,31,2,https://www.eliteprospects.com/player/9241/mathias-joggi,2017-2018,nl,Mathias Joggi (LW/D),LW/D
Dario Meyer (RW),SC Bern,39,3,1,4,0.10,2,3,https://www.eliteprospects.com/player/108384/dario-meyer,2017-2018,nl,Dario Meyer (RW),RW
Martin Gernát (D),Lausanne HC,11,2,2,4,0.36,8,7,https://www.eliteprospects.com/player/89280/martin-gernat,2017-2018,nl,Martin Gernát (D),D
Pascal Pelletier (LW/C),ZSC Lions,23,2,2,4,0.17,12,-5,https://www.eliteprospects.com/player/11731/pascal-pelletier,2017-2018,nl,Pascal Pelletier (LW/C),LW/C
John Fritsche (LW/RW),HC Fribourg-Gottéron,42,2,2,4,0.10,39,2,https://www.eliteprospects.com/player/39763/john-fritsche,2017-2018,nl,John Fritsche (LW/RW),LW/RW
Loïc In-Albon (D/C/LW),Lausanne HC,48,2,2,4,0.08,12,-8,https://www.eliteprospects.com/player/224996/loic-in-albon,2017-2018,nl,Loïc In-Albon (D/C/LW),D/C/LW
Nils Berger (RW),SCL Tigers,18,1,3,4,0.22,4,-4,https://www.eliteprospects.com/player/34811/nils-berger,2017-2018,nl,Nils Berger (RW),RW
Christian Marti (D),ZSC Lions,28,1,3,4,0.14,10,11,https://www.eliteprospects.com/player/85322/christian-marti,2017-2018,nl,Christian Marti (D),D
Tim Ramholt (D),EHC Kloten,31,1,3,4,0.13,28,2,https://www.eliteprospects.com/player/9652/tim-ramholt,2017-2018,nl,Tim Ramholt (D),D
Marc Gautschi (D),HC Ambrì-Piotta,35,1,3,4,0.11,16,-6,https://www.eliteprospects.com/player/16509/marc-gautschi,2017-2018,nl,Marc Gautschi (D),D
Perttu Lindgren (C),HC Davos,5,0,4,4,0.80,2,2,https://www.eliteprospects.com/player/6423/perttu-lindgren,2017-2018,nl,Perttu Lindgren (C),C
Matteo Nodari (D),Lausanne HC,32,0,4,4,0.13,18,-8,https://www.eliteprospects.com/player/18517/matteo-nodari,2017-2018,nl,Matteo Nodari (D),D
Samuel Guerra (D),ZSC Lions,41,0,4,4,0.10,14,-8,https://www.eliteprospects.com/player/66540/samuel-guerra,2017-2018,nl,Samuel Guerra (D),D
Yanik Burren (D),SC Bern,44,0,4,4,0.09,8,8,https://www.eliteprospects.com/player/164008/yanik-burren,2017-2018,nl,Yanik Burren (D),D
Massimo Ronchetti (D),HC Lugano,45,0,4,4,0.09,30,-3,https://www.eliteprospects.com/player/55499/massimo-ronchetti,2017-2018,nl,Massimo Ronchetti (D),D
Raphael Prassl (C/RW),ZSC Lions,48,0,4,4,0.08,12,2,https://www.eliteprospects.com/player/220481/raphael-prassl,2017-2018,nl,Raphael Prassl (C/RW),C/RW
Jannik Fischer (D),Lausanne HC,50,0,4,4,0.08,26,-3,https://www.eliteprospects.com/player/17690/jannik-fischer,2017-2018,nl,Jannik Fischer (D),D
Brandon Buck (LW),HC Davos,11,2,1,3,0.27,4,-4,https://www.eliteprospects.com/player/14430/brandon-buck,2017-2018,nl,Brandon Buck (LW),LW
Mattia Hinterkircher (LW),ZSC Lions,18,2,1,3,0.17,2,-2,https://www.eliteprospects.com/player/95040/mattia-hinterkircher,2017-2018,nl,Mattia Hinterkircher (LW),LW
Patrick Incir (RW),HC Ambrì-Piotta,30,2,1,3,0.10,6,-3,https://www.eliteprospects.com/player/91048/patrick-incir,2017-2018,nl,Patrick Incir (RW),RW
Will Petschenig (D/F),Genève-Servette HC,42,2,1,3,0.07,8,-10,https://www.eliteprospects.com/player/116966/will-petschenig,2017-2018,nl,Will Petschenig (D/F),D/F
Tim Traber (RW),Genève-Servette HC,43,2,1,3,0.07,84,-12,https://www.eliteprospects.com/player/45482/tim-traber,2017-2018,nl,Tim Traber (RW),RW
Thibaut Monnet (LW/C),HC Ambrì-Piotta,19,1,2,3,0.16,4,-15,https://www.eliteprospects.com/player/9639/thibaut-monnet,2017-2018,nl,Thibaut Monnet (LW/C),LW/C
Jonathan Mercier (D),Genève-Servette HC,20,1,2,3,0.15,20,2,https://www.eliteprospects.com/player/17595/jonathan-mercier,2017-2018,nl,Jonathan Mercier (D),D
Dario Trutmann (D),Lausanne HC,20,1,2,3,0.15,31,-10,https://www.eliteprospects.com/player/34827/dario-trutmann,2017-2018,nl,Dario Trutmann (D),D
Timo Helbling (D),EV Zug,28,1,2,3,0.11,24,5,https://www.eliteprospects.com/player/9551/timo-helbling,2017-2018,nl,Timo Helbling (D),D
Emanuel Peter (C),SCL Tigers,29,1,2,3,0.10,2,-9,https://www.eliteprospects.com/player/18722/emanuel-peter,2017-2018,nl,Emanuel Peter (C),C
Thomas Heinimann (C/LW),Genève-Servette HC,38,1,2,3,0.08,6,-2,https://www.eliteprospects.com/player/164263/thomas-heinimann,2017-2018,nl,Thomas Heinimann (C/LW),C/LW
Jérémie Kamerzin (D),SC Bern,44,1,2,3,0.07,10,2,https://www.eliteprospects.com/player/12669/jeremie-kamerzin,2017-2018,nl,Jérémie Kamerzin (D),D
Valentin Borlat (D),Lausanne HC,46,1,2,3,0.07,43,1,https://www.eliteprospects.com/player/89879/valentin-borlat,2017-2018,nl,Valentin Borlat (D),D
Stefan Ulmer (D),HC Lugano,19,0,3,3,0.16,6,3,https://www.eliteprospects.com/player/13931/stefan-ulmer,2017-2018,nl,Stefan Ulmer (D),D
Sebastian Schilt (D),HC Fribourg-Gottéron,21,0,3,3,0.14,10,-5,https://www.eliteprospects.com/player/17605/sebastian-schilt,2017-2018,nl,Sebastian Schilt (D),D
Marc Abplanalp (D),HC Fribourg-Gottéron,31,0,3,3,0.10,6,-2,https://www.eliteprospects.com/player/17585/marc-abplanalp,2017-2018,nl,Marc Abplanalp (D),D
Tobias Fohrler (D),EV Zug,32,0,3,3,0.09,28,4,https://www.eliteprospects.com/player/148120/tobias-fohrler,2017-2018,nl,Tobias Fohrler (D),D
Thomas Thiry (D),EV Zug,35,0,3,3,0.09,8,2,https://www.eliteprospects.com/player/187699/thomas-thiry,2017-2018,nl,Thomas Thiry (D),D
Flurin Randegger (F/D),SCL Tigers,40,0,3,3,0.08,8,-7,https://www.eliteprospects.com/player/17565/flurin-randegger,2017-2018,nl,Flurin Randegger (F/D),F/D
Guillaume Maillard (C/RW),Genève-Servette HC,19,2,0,2,0.11,0,-1,https://www.eliteprospects.com/player/242290/guillaume-maillard,2017-2018,nl,Guillaume Maillard (C/RW),C/RW
Lukas Haas (C/LW),SCL Tigers,24,2,0,2,0.08,6,-9,https://www.eliteprospects.com/player/33586/lukas-haas,2017-2018,nl,Lukas Haas (C/LW),C/LW
Elia Riva (D),HC Lugano,32,2,0,2,0.06,10,3,https://www.eliteprospects.com/player/229800/elia-riva,2017-2018,nl,Elia Riva (D),D
Yannick Zehnder (C/RW),EV Zug,33,2,0,2,0.06,8,-4,https://www.eliteprospects.com/player/212162/yannick-zehnder,2017-2018,nl,Yannick Zehnder (C/RW),C/RW
Adrien Lauper (LW),HC Ambrì-Piotta,48,2,0,2,0.04,35,-22,https://www.eliteprospects.com/player/17578/adrien-lauper,2017-2018,nl,Adrien Lauper (LW),LW
Juhamatti Aaltonen (W/C),SC Bern,2,1,1,2,1.00,0,2,https://www.eliteprospects.com/player/3200/juhamatti-aaltonen,2017-2018,nl,Juhamatti Aaltonen (W/C),W/C
Cam Barker (D),SCL Tigers,3,1,1,2,0.67,27,1,https://www.eliteprospects.com/player/9198/cam-barker,2017-2018,nl,Cam Barker (D),D
Jerome Portmann (LW/RW),HC Davos,9,1,1,2,0.22,0,0,https://www.eliteprospects.com/player/165765/jerome-portmann,2017-2018,nl,Jerome Portmann (LW/RW),LW/RW
Romano Lemm (RW/C),EHC Kloten,17,1,1,2,0.12,4,-7,https://www.eliteprospects.com/player/12693/romano-lemm,2017-2018,nl,Romano Lemm (RW/C),RW/C
Sandro Forrer (LW/RW),EV Zug,18,1,1,2,0.11,0,0,https://www.eliteprospects.com/player/224938/sandro-forrer,2017-2018,nl,Sandro Forrer (LW/RW),LW/RW
Axel Simic (C/RW),Lausanne HC,23,1,1,2,0.09,4,-3,https://www.eliteprospects.com/player/236816/axel-simic,2017-2018,nl,Axel Simic (C/RW),C/RW
Kevin Kühni (D),HC Fribourg-Gottéron,26,1,1,2,0.08,4,1,https://www.eliteprospects.com/player/49004/kevin-kuhni,2017-2018,nl,Kevin Kühni (D),D
Tommaso Goi (C),HC Ambrì-Piotta,31,1,1,2,0.06,6,-10,https://www.eliteprospects.com/player/47631/tommaso-goi,2017-2018,nl,Tommaso Goi (C),C
Adam Hasani (LW),Genève-Servette HC,32,1,1,2,0.06,18,-8,https://www.eliteprospects.com/player/17592/adam-hasani,2017-2018,nl,Adam Hasani (LW),LW
Roland Gerber (LW/RW),SCL Tigers,50,1,1,2,0.04,28,-15,https://www.eliteprospects.com/player/18721/roland-gerber,2017-2018,nl,Roland Gerber (LW/RW),LW/RW
Ryan Johnston (D),HC Lugano,1,0,2,2,2.00,0,1,https://www.eliteprospects.com/player/75232/ryan-johnston,2017-2018,nl,Ryan Johnston (D),D
Matt Frattin (RW/LW),Lausanne HC,2,0,2,2,1.00,0,1,https://www.eliteprospects.com/player/12534/matt-frattin,2017-2018,nl,Matt Frattin (RW/LW),RW/LW
Severin Blindenbacher (D),ZSC Lions,10,0,2,2,0.20,4,0,https://www.eliteprospects.com/player/12678/severin-blindenbacher,2017-2018,nl,Severin Blindenbacher (D),D
Riccardo Sartori (D),HC Lugano,22,0,2,2,0.09,2,2,https://www.eliteprospects.com/player/93113/riccardo-sartori,2017-2018,nl,Riccardo Sartori (D),D
Simon Kindschi (D),HC Davos,27,0,2,2,0.07,8,-2,https://www.eliteprospects.com/player/94152/simon-kindschi,2017-2018,nl,Simon Kindschi (D),D
Daniel Vukovic (D),Genève-Servette HC,33,0,2,2,0.06,8,1,https://www.eliteprospects.com/player/18484/daniel-vukovic,2017-2018,nl,Daniel Vukovic (D),D
Justin Krueger (D),SC Bern,48,0,2,2,0.04,49,7,https://www.eliteprospects.com/player/12256/justin-krueger,2017-2018,nl,Justin Krueger (D),D
Phil Baltisberger (D),ZSC Lions,49,0,2,2,0.04,45,0,https://www.eliteprospects.com/player/94020/phil-baltisberger,2017-2018,nl,Phil Baltisberger (D),D
Claude-Curdin Paschoud (D),HC Davos,50,0,2,2,0.04,22,-2,https://www.eliteprospects.com/player/94257/claude-curdin-paschoud,2017-2018,nl,Claude-Curdin Paschoud (D),D
Michael Keränen (W/C),Genève-Servette HC,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/16456/michael-keranen,2017-2018,nl,Michael Keränen (W/C),W/C
Eliot Antonietti (D),Genève-Servette HC,7,1,0,1,0.14,0,-4,https://www.eliteprospects.com/player/85315/eliot-antonietti,2017-2018,nl,Eliot Antonietti (D),D
Yannick Frehner (RW),HC Davos,10,1,0,1,0.10,0,-4,https://www.eliteprospects.com/player/262451/yannick-frehner,2017-2018,nl,Yannick Frehner (RW),RW
Marco Miranda (LW),ZSC Lions,12,1,0,1,0.08,2,0,https://www.eliteprospects.com/player/224073/marco-miranda,2017-2018,nl,Marco Miranda (LW),LW
Niclas Andersén (D),EHC Kloten,18,1,0,1,0.06,4,-15,https://www.eliteprospects.com/player/3724/niclas-andersen,2017-2018,nl,Niclas Andersén (D),D
Stefan Rüegsegger (RW),SCL Tigers,21,1,0,1,0.05,27,-1,https://www.eliteprospects.com/player/174558/stefan-ruegsegger,2017-2018,nl,Stefan Rüegsegger (RW),RW
Luca Camperchioli (D),SCL Tigers,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/34812/luca-camperchioli,2017-2018,nl,Luca Camperchioli (D),D
Dominic Forget (LW/C),Genève-Servette HC,2,0,1,1,0.50,0,0,https://www.eliteprospects.com/player/6640/dominic-forget,2017-2018,nl,Dominic Forget (LW/C),LW/C
Janis Moser (D),EHC Biel-Bienne,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/338571/janis-moser,2017-2018,nl,Janis Moser (D),D
Aurélien Marti (D),SC Bern,2,0,1,1,0.50,0,2,https://www.eliteprospects.com/player/96108/aurelien-marti,2017-2018,nl,Aurélien Marti (D),D
Xeno Büsser (D),ZSC Lions,4,0,1,1,0.25,0,0,https://www.eliteprospects.com/player/94024/xeno-busser,2017-2018,nl,Xeno Büsser (D),D
Fabio Kläy (C),EV Zug,7,0,1,1,0.14,0,-2,https://www.eliteprospects.com/player/93390/fabio-klay,2017-2018,nl,Fabio Kläy (C),C
Victor Oejdemark (D),EV Zug,7,0,1,1,0.14,0,0,https://www.eliteprospects.com/player/220479/victor-oejdemark,2017-2018,nl,Victor Oejdemark (D),D
Neil Kyparissis (LW/RW),Genève-Servette HC,7,0,1,1,0.14,2,0,https://www.eliteprospects.com/player/262564/neil-kyparissis,2017-2018,nl,Neil Kyparissis (LW/RW),LW/RW
Floran Douay (LW),Genève-Servette HC,20,0,1,1,0.05,4,-2,https://www.eliteprospects.com/player/95364/floran-douay,2017-2018,nl,Floran Douay (LW),LW
Serge Weber (D),EHC Kloten,23,0,1,1,0.04,8,-12,https://www.eliteprospects.com/player/164268/serge-weber,2017-2018,nl,Serge Weber (D),D
Elia Mazzolini (LW),HC Ambrì-Piotta,23,0,1,1,0.04,37,1,https://www.eliteprospects.com/player/158528/elia-mazzolini,2017-2018,nl,Elia Mazzolini (LW),LW
John Gobbi (D),Lausanne HC,26,0,1,1,0.04,14,-7,https://www.eliteprospects.com/player/17600/john-gobbi,2017-2018,nl,John Gobbi (D),D
Marco Forrer (D),HC Davos,28,0,1,1,0.04,39,-2,https://www.eliteprospects.com/player/139240/marco-forrer,2017-2018,nl,Marco Forrer (D),D
Nicholas Steiner (D),EHC Biel-Bienne,36,0,1,1,0.03,24,2,https://www.eliteprospects.com/player/34826/nicholas-steiner,2017-2018,nl,Nicholas Steiner (D),D
Tim Grossniklaus (D),totals,38,0,1,1,0.03,12,-5,https://www.eliteprospects.com/player/93224/tim-grossniklaus,2017-2018,nl,Tim Grossniklaus (D),D
Beat Gerber (D),SC Bern,39,0,1,1,0.03,8,21,https://www.eliteprospects.com/player/12667/beat-gerber,2017-2018,nl,Beat Gerber (D),D
Andri Spiller (LW/RW),EHC Kloten,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/94265/andri-spiller,2017-2018,nl,Andri Spiller (LW/RW),LW/RW
Toni Szabó (F),HC Ambrì-Piotta,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/409796/toni-szabo,2017-2018,nl,Toni Szabó (F),F
Julian Mettler (W/C),EHC Kloten,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/368105/julian-mettler,2017-2018,nl,Julian Mettler (W/C),W/C
Frantisek Rehak (C/LW),EHC Kloten,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/297876/frantisek-rehak,2017-2018,nl,Frantisek Rehak (C/LW),C/LW
Dominik Gyger (LW),SCL Tigers,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/285706/dominik-gyger,2017-2018,nl,Dominik Gyger (LW),LW
Dominic Weder (LW),HC Davos,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/262568/dominic-weder,2017-2018,nl,Dominic Weder (LW),LW
Ken Jäger (C/RW),HC Davos,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/262426/ken-jager,2017-2018,nl,Ken Jäger (C/RW),C/RW
Dominic Buchli (D),HC Davos,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/259778/dominic-buchli,2017-2018,nl,Dominic Buchli (D),D
Nico Engeler (D/F),EHC Kloten,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/231984/nico-engeler,2017-2018,nl,Nico Engeler (D/F),D/F
Anthony Staiger (RW),EHC Kloten,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/118115/anthony-staiger,2017-2018,nl,Anthony Staiger (RW),RW
Vincenzo Küng (C/LW),Genève-Servette HC,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/114311/vincenzo-kung,2017-2018,nl,Vincenzo Küng (C/LW),C/LW
Mattéo Détraz (D),Genève-Servette HC,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/105425/matteo-detraz,2017-2018,nl,Mattéo Détraz (D),D
Martin Stettler (D),SCL Tigers,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/12686/martin-stettler,2017-2018,nl,Martin Stettler (D),D
Christian Stucki (RW),HC Ambrì-Piotta,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/91094/christian-stucki,2017-2018,nl,Christian Stucki (RW),RW
Isacco Dotti (D),HC Ambrì-Piotta,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/85319/isacco-dotti,2017-2018,nl,Isacco Dotti (D),D
Simon Sterchi (RW/LW),HC Ambrì-Piotta,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/85297/simon-sterchi,2017-2018,nl,Simon Sterchi (RW/LW),RW/LW
Daniel Eigenmann (D),Lausanne HC,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/70427/daniel-eigenmann,2017-2018,nl,Daniel Eigenmann (D),D
Jaedon Descheneau (RW/C),HC Davos,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/64576/jaedon-descheneau,2017-2018,nl,Jaedon Descheneau (RW/C),RW/C
David Stämpfli (D),HC Ambrì-Piotta,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/35664/david-stampfli,2017-2018,nl,David Stämpfli (D),D
Daniel Carbis (LW),HC Ambrì-Piotta,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/32857/daniel-carbis,2017-2018,nl,Daniel Carbis (LW),LW
Eric Walsky (RW),Lausanne HC,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/24833/eric-walsky,2017-2018,nl,Eric Walsky (RW),RW
Toms Andersons (RW/LW),SCL Tigers,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/108089/toms-andersons,2017-2018,nl,Toms Andersons (RW/LW),RW/LW
Reto Kobach (D),EHC Kloten,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/12666/reto-kobach,2017-2018,nl,Reto Kobach (D),D
Julian Payr (D),HC Davos,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/348282/julian-payr,2017-2018,nl,Julian Payr (D),D
Julien Massy (D),Lausanne HC,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/262465/julien-massy,2017-2018,nl,Julien Massy (D),D
Kaj Suter (C),ZSC Lions,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/220486/kaj-suter,2017-2018,nl,Kaj Suter (C),C
Oliver Steiner (C),EHC Kloten,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/174524/oliver-steiner,2017-2018,nl,Oliver Steiner (C),C
Marks Lazarevs (LW/RW),ZSC Lions,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/95934/marks-lazarevs,2017-2018,nl,Marks Lazarevs (LW/RW),LW/RW
Arnaud Montandon (C/W),EHC Biel-Bienne,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/27315/arnaud-montandon,2017-2018,nl,Arnaud Montandon (C/W),C/W
Claudio Cadonau (D),SCL Tigers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/18468/claudio-cadonau,2017-2018,nl,Claudio Cadonau (D),D
Jeremy Morin (RW/LW),SC Bern,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/17507/jeremy-morin,2017-2018,nl,Jeremy Morin (RW/LW),RW/LW
Dan Weisskopf (D),Genève-Servette HC,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/18688/dan-weisskopf,2017-2018,nl,Dan Weisskopf (D),D
Ramon Tanner (C),HC Davos,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/274787/ramon-tanner,2017-2018,nl,Ramon Tanner (C),C
Colin Fontana (D),HC Lugano,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/139275/colin-fontana,2017-2018,nl,Colin Fontana (D),D
