player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Joel Ratkovic Berndtsson (RW/LW),Frölunda HC,8,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/564455/joel-ratkovic-berndtsson,2022-2023,shl,Joel Ratkovic Berndtsson (RW/LW),RW/LW
Emil Melander (D),Timrå IK,8,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/396937/emil-melander,2022-2023,shl,Emil Melander (D),D
Lucas Nordsäter (D),Frölunda HC,9,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/248955/lucas-nordsater,2022-2023,shl,Lucas Nordsäter (D),D
Theo Nordlund (D),Rögle BK,9,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/350686/theo-nordlund,2022-2023,shl,Theo Nordlund (D),D
Axel Smeds (RW/C),Rögle BK,9,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/643153/axel-smeds,2022-2023,shl,Axel Smeds (RW/C),RW/C
Albin Sundin (D),Frölunda HC,10,0,0,0,0.00,2,3,https://www.eliteprospects.com/player/552611/albin-sundin,2022-2023,shl,Albin Sundin (D),D
Simon Forsmark (D),totals,11,0,0,0,0.00,0,4,https://www.eliteprospects.com/player/420272/simon-forsmark,2022-2023,shl,Simon Forsmark (D),D
Albert Wikman (D),Färjestad BK,11,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/649581/albert-wikman,2022-2023,shl,Albert Wikman (D),D
Noah Schalin (D),Malmö Redhawks,11,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/574666/noah-schalin,2022-2023,shl,Noah Schalin (D),D
Axel Eriksson (D),Brynäs IF,12,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/568725/axel-eriksson,2022-2023,shl,Axel Eriksson (D),D
Arvid Eljas (C/LW),Leksands IF,13,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/394737/arvid-eljas,2022-2023,shl,Arvid Eljas (C/LW),C/LW
Dennis Värmhed (C),Timrå IK,14,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/394739/dennis-varmhed,2022-2023,shl,Dennis Värmhed (C),C
Alexander Lundqvist (D),Leksands IF,15,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/343874/alexander-lundqvist,2022-2023,shl,Alexander Lundqvist (D),D
Anton Berglund (D),Färjestad BK,15,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/518260/anton-berglund,2022-2023,shl,Anton Berglund (D),D
Felix Nilsson (C/W),Rögle BK,18,0,0,0,0.00,2,-5,https://www.eliteprospects.com/player/702288/felix-nilsson,2022-2023,shl,Felix Nilsson (C/W),C/W
Fabian Wagner (C/RW),Linköping HC,22,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/448938/fabian-wagner,2022-2023,shl,Fabian Wagner (C/RW),C/RW
Liam Svensson (C),IK Oskarshamn,23,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/448942/liam-svensson,2022-2023,shl,Liam Svensson (C),C
Julius Bergman (D),Brynäs IF,28,0,0,0,0.00,10,-10,https://www.eliteprospects.com/player/38929/julius-bergman,2022-2023,shl,Julius Bergman (D),D
Noel Edfeldt (D),Timrå IK,30,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/394727/noel-edfeldt,2022-2023,shl,Noel Edfeldt (D),D
Oscar Lindberg (C),Skellefteå AIK,50,18,33,51,1.02,56,7,https://www.eliteprospects.com/player/10711/oscar-lindberg,2023-2024,shl,Oscar Lindberg (C),C
Ty Rattie (RW),Linköping HC,52,21,26,47,0.90,18,-3,https://www.eliteprospects.com/player/26385/ty-rattie,2023-2024,shl,Ty Rattie (RW),RW
David Tomasek (C/RW),Färjestad BK,52,25,20,45,0.87,20,8,https://www.eliteprospects.com/player/205549/david-tomasek,2023-2024,shl,David Tomasek (C/RW),C/RW
Janne Kuokkanen (C),Malmö Redhawks,43,18,26,44,1.02,12,5,https://www.eliteprospects.com/player/209426/janne-kuokkanen,2023-2024,shl,Janne Kuokkanen (C),C
Max Friberg (RW),Frölunda HC,51,16,27,43,0.84,4,6,https://www.eliteprospects.com/player/13766/max-friberg,2023-2024,shl,Max Friberg (RW),RW
Jonathan Pudas (D),Skellefteå AIK,50,12,30,42,0.84,24,-4,https://www.eliteprospects.com/player/33114/jonathan-pudas,2023-2024,shl,Jonathan Pudas (D),D
Marcus Sylvegård (RW),Växjö Lakers HC,51,23,18,41,0.80,10,21,https://www.eliteprospects.com/player/288607/marcus-sylvegard,2023-2024,shl,Marcus Sylvegård (RW),RW
Victor Ejdsell (LW/C),Färjestad BK,50,20,21,41,0.82,49,17,https://www.eliteprospects.com/player/29343/victor-ejdsell,2023-2024,shl,Victor Ejdsell (LW/C),LW/C
Broc Little (LW),Linköping HC,52,17,24,41,0.79,8,8,https://www.eliteprospects.com/player/34071/broc-little,2023-2024,shl,Broc Little (LW),LW
Malte Strömwall (RW),Frölunda HC,52,15,25,40,0.77,47,7,https://www.eliteprospects.com/player/33935/malte-stromwall,2023-2024,shl,Malte Strömwall (RW),RW
Linus Omark (LW),Luleå HF,52,14,26,40,0.77,40,3,https://www.eliteprospects.com/player/4008/linus-omark,2023-2024,shl,Linus Omark (LW),LW
Peter Cehlárik (LW),Leksands IF,52,19,20,39,0.75,16,30,https://www.eliteprospects.com/player/153203/peter-cehlarik,2023-2024,shl,Peter Cehlárik (LW),LW
Joakim Nygård (LW),Färjestad BK,50,14,23,37,0.74,24,22,https://www.eliteprospects.com/player/25858/joakim-nygard,2023-2024,shl,Joakim Nygård (LW),LW
Lucas Elvenes (LW/RW),Leksands IF,52,12,25,37,0.71,14,16,https://www.eliteprospects.com/player/290074/lucas-elvenes,2023-2024,shl,Lucas Elvenes (LW/RW),LW/RW
Joel Persson (D),Växjö Lakers HC,52,7,30,37,0.71,8,16,https://www.eliteprospects.com/player/63003/joel-persson,2023-2024,shl,Joel Persson (D),D
Per Åslund (LW/RW),Färjestad BK,45,18,18,36,0.80,18,18,https://www.eliteprospects.com/player/3885/per-aslund,2023-2024,shl,Per Åslund (LW/RW),LW/RW
Max Véronneau (RW),Leksands IF,50,17,19,36,0.72,6,8,https://www.eliteprospects.com/player/206777/max-veronneau,2023-2024,shl,Max Véronneau (RW),RW
Riley Woods (LW),MoDo Hockey,52,15,21,36,0.69,12,5,https://www.eliteprospects.com/player/200913/riley-woods,2023-2024,shl,Riley Woods (LW),LW
Filip Hållander (C/LW),Timrå IK,51,14,22,36,0.71,18,8,https://www.eliteprospects.com/player/293387/filip-hallander,2023-2024,shl,Filip Hållander (C/LW),C/LW
Lauri Pajuniemi (RW),Malmö Redhawks,43,15,20,35,0.81,26,-1,https://www.eliteprospects.com/player/285894/lauri-pajuniemi,2023-2024,shl,Lauri Pajuniemi (RW),RW
Rickard Hugg (LW/RW),Skellefteå AIK,52,11,24,35,0.67,4,-4,https://www.eliteprospects.com/player/266319/rickard-hugg,2023-2024,shl,Rickard Hugg (LW/RW),LW/RW
Henrik Borgström (C/W),HV71,50,16,18,34,0.68,33,-7,https://www.eliteprospects.com/player/118332/henrik-borgstrom,2023-2024,shl,Henrik Borgström (C/W),C/W
Kalle Kossila (C),Växjö Lakers HC,40,12,22,34,0.85,18,14,https://www.eliteprospects.com/player/43563/kalle-kossila,2023-2024,shl,Kalle Kossila (C),C
Max Lindholm (LW/RW),Skellefteå AIK,52,12,22,34,0.65,68,7,https://www.eliteprospects.com/player/212660/max-lindholm,2023-2024,shl,Max Lindholm (LW/RW),LW/RW
Patrick Russell (RW/C),Linköping HC,49,21,12,33,0.67,45,9,https://www.eliteprospects.com/player/29181/patrick-russell,2023-2024,shl,Patrick Russell (RW/C),RW/C
Mikkel Aagaard (W/C),MoDo Hockey,52,16,17,33,0.63,23,6,https://www.eliteprospects.com/player/46502/mikkel-aagaard,2023-2024,shl,Mikkel Aagaard (W/C),W/C
Robin Hanzl (C),Timrå IK,52,7,26,33,0.63,12,9,https://www.eliteprospects.com/player/24429/robin-hanzl,2023-2024,shl,Robin Hanzl (C),C
Josh Dickinson (C),MoDo Hockey,52,16,16,32,0.62,16,2,https://www.eliteprospects.com/player/238743/josh-dickinson,2023-2024,shl,Josh Dickinson (C),C
Carl Persson (LW/RW),Malmö Redhawks,51,15,17,32,0.63,14,6,https://www.eliteprospects.com/player/63012/carl-persson,2023-2024,shl,Carl Persson (LW/RW),LW/RW
Fredrik Händemark (C),Malmö Redhawks,52,11,21,32,0.62,14,9,https://www.eliteprospects.com/player/27259/fredrik-handemark,2023-2024,shl,Fredrik Händemark (C),C
Jonathan Lekkerimäki (RW/LW),Örebro HK,46,19,12,31,0.67,10,6,https://www.eliteprospects.com/player/649220/jonathan-lekkerimaki,2023-2024,shl,Jonathan Lekkerimäki (RW/LW),RW/LW
Sampo Ranta (LW/RW),MoDo Hockey,50,17,14,31,0.62,10,-18,https://www.eliteprospects.com/player/375954/sampo-ranta,2023-2024,shl,Sampo Ranta (LW/RW),LW/RW
Robert Rosén (C),Växjö Lakers HC,51,16,15,31,0.61,16,-4,https://www.eliteprospects.com/player/5738/robert-rosen,2023-2024,shl,Robert Rosén (C),C
Nick Shore (C),HV71,39,13,18,31,0.79,8,-2,https://www.eliteprospects.com/player/20724/nick-shore,2023-2024,shl,Nick Shore (C),C
Viktor Lodin (C/W),IK Oskarshamn,40,11,20,31,0.78,32,-16,https://www.eliteprospects.com/player/287856/viktor-lodin,2023-2024,shl,Viktor Lodin (C/W),C/W
Jonathan Johnson (C),Skellefteå AIK,36,10,21,31,0.86,8,-2,https://www.eliteprospects.com/player/21816/jonathan-johnson,2023-2024,shl,Jonathan Johnson (C),C
Marcus Nilsson (LW),Färjestad BK,52,4,27,31,0.60,4,-10,https://www.eliteprospects.com/player/16958/marcus-nilsson,2023-2024,shl,Marcus Nilsson (LW),LW
Brendan Shinnimin (LW),Luleå HF,50,16,14,30,0.60,88,-10,https://www.eliteprospects.com/player/37254/brendan-shinnimin,2023-2024,shl,Brendan Shinnimin (LW),LW
Michael Lindqvist (RW),Färjestad BK,50,13,17,30,0.60,20,1,https://www.eliteprospects.com/player/37048/michael-lindqvist,2023-2024,shl,Michael Lindqvist (RW),RW
Emil Pettersson (W/C),Timrå IK,51,11,19,30,0.59,12,8,https://www.eliteprospects.com/player/27331/emil-pettersson,2023-2024,shl,Emil Pettersson (W/C),W/C
Adam Tambellini (C/LW),Rögle BK,51,11,19,30,0.59,14,-5,https://www.eliteprospects.com/player/103529/adam-tambellini,2023-2024,shl,Adam Tambellini (C/LW),C/LW
Henrik Tömmernes (D),Frölunda HC,49,8,22,30,0.61,26,7,https://www.eliteprospects.com/player/10018/henrik-tommernes,2023-2024,shl,Henrik Tömmernes (D),D
Jonathan Dahlén (LW),Timrå IK,52,17,12,29,0.56,8,-10,https://www.eliteprospects.com/player/212368/jonathan-dahlen,2023-2024,shl,Jonathan Dahlén (LW),LW
Linus Sandin (RW),Rögle BK,50,16,13,29,0.58,12,3,https://www.eliteprospects.com/player/139091/linus-sandin,2023-2024,shl,Linus Sandin (RW),RW
Markus Ljungh (C),Linköping HC,47,14,15,29,0.62,10,-6,https://www.eliteprospects.com/player/13329/markus-ljungh,2023-2024,shl,Markus Ljungh (C),C
Dylan McLaughlin (C),Växjö Lakers HC,45,12,17,29,0.64,6,7,https://www.eliteprospects.com/player/116983/dylan-mclaughlin,2023-2024,shl,Dylan McLaughlin (C),C
Bobby Nardella (D),HV71,50,4,25,29,0.58,39,-5,https://www.eliteprospects.com/player/193448/bobby-nardella,2023-2024,shl,Bobby Nardella (D),D
Oskari Laaksonen (D),Luleå HF,52,3,26,29,0.56,32,0,https://www.eliteprospects.com/player/372926/oskari-laaksonen,2023-2024,shl,Oskari Laaksonen (D),D
Oscar Eklind (W/C),Luleå HF,48,17,11,28,0.58,64,5,https://www.eliteprospects.com/player/233155/oscar-eklind,2023-2024,shl,Oscar Eklind (W/C),W/C
Jere Innala (LW),Frölunda HC,42,16,12,28,0.67,14,1,https://www.eliteprospects.com/player/277079/jere-innala,2023-2024,shl,Jere Innala (LW),LW
Lukas Jasek (C/RW),IK Oskarshamn,49,14,14,28,0.57,39,-18,https://www.eliteprospects.com/player/213164/lukas-jasek,2023-2024,shl,Lukas Jasek (C/RW),C/RW
Simon Ryfors (C/LW),Rögle BK,48,8,20,28,0.58,22,-3,https://www.eliteprospects.com/player/212523/simon-ryfors,2023-2024,shl,Simon Ryfors (C/LW),C/LW
Michael Kapla (D),Rögle BK,50,7,21,28,0.56,14,-1,https://www.eliteprospects.com/player/121907/michael-kapla,2023-2024,shl,Michael Kapla (D),D
David Quenneville (D),IK Oskarshamn,51,7,21,28,0.55,28,-28,https://www.eliteprospects.com/player/166662/david-quenneville,2023-2024,shl,David Quenneville (D),D
Joachim Blichfeld (RW),Växjö Lakers HC,50,17,10,27,0.54,16,2,https://www.eliteprospects.com/player/211282/joachim-blichfeld,2023-2024,shl,Joachim Blichfeld (RW),RW
Kalle Östman (C/LW),Leksands IF,50,15,12,27,0.54,18,7,https://www.eliteprospects.com/player/21380/kalle-ostman,2023-2024,shl,Kalle Östman (C/LW),C/LW
Joel Kellman (C),Färjestad BK,50,12,15,27,0.54,26,12,https://www.eliteprospects.com/player/33719/joel-kellman,2023-2024,shl,Joel Kellman (C),C
Samuel Johannesson (D),Örebro HK,43,11,16,27,0.63,10,5,https://www.eliteprospects.com/player/342865/samuel-johannesson,2023-2024,shl,Samuel Johannesson (D),D
Robert Leino (C),Örebro HK,52,10,17,27,0.52,8,3,https://www.eliteprospects.com/player/40359/robert-leino,2023-2024,shl,Robert Leino (C),C
Sebastian Strandberg (C),Linköping HC,52,10,17,27,0.52,14,4,https://www.eliteprospects.com/player/11085/sebastian-strandberg,2023-2024,shl,Sebastian Strandberg (C),C
Marek Hrivík (C),Leksands IF,46,15,11,26,0.57,16,27,https://www.eliteprospects.com/player/17726/marek-hrivik,2023-2024,shl,Marek Hrivík (C),C
Rodrigo Ābols (C/LW),Rögle BK,50,14,12,26,0.52,10,-18,https://www.eliteprospects.com/player/154962/rodrigo-%C4%80bols,2023-2024,shl,Rodrigo Ābols (C/LW),C/LW
Anton Wedin (LW/RW),Timrå IK,35,12,14,26,0.74,2,16,https://www.eliteprospects.com/player/27461/anton-wedin,2023-2024,shl,Anton Wedin (LW/RW),LW/RW
Mathias Bromé (LW/RW),Örebro HK,50,11,15,26,0.52,10,-3,https://www.eliteprospects.com/player/89968/mathias-brome,2023-2024,shl,Mathias Bromé (LW/RW),LW/RW
Dylan Sikura (LW/RW),Skellefteå AIK,49,10,16,26,0.53,10,7,https://www.eliteprospects.com/player/146580/dylan-sikura,2023-2024,shl,Dylan Sikura (LW/RW),LW/RW
Remi Elie (LW/C),Linköping HC,49,10,16,26,0.53,24,6,https://www.eliteprospects.com/player/127847/remi-elie,2023-2024,shl,Remi Elie (LW/C),LW/C
Tobias Rieder (W/C),Växjö Lakers HC,42,9,17,26,0.62,2,16,https://www.eliteprospects.com/player/34851/tobias-rieder,2023-2024,shl,Tobias Rieder (W/C),W/C
Pontus Andreasson (C),Luleå HF,51,9,17,26,0.51,24,-1,https://www.eliteprospects.com/player/212624/pontus-andreasson,2023-2024,shl,Pontus Andreasson (C),C
Gabriel Carlsson (D),Växjö Lakers HC,45,8,18,26,0.58,20,18,https://www.eliteprospects.com/player/187919/gabriel-carlsson,2023-2024,shl,Gabriel Carlsson (D),D
Joel Nyström (D),Färjestad BK,51,8,18,26,0.51,18,12,https://www.eliteprospects.com/player/394715/joel-nystrom,2023-2024,shl,Joel Nyström (D),D
Radan Lenc (LW/RW),HV71,52,14,11,25,0.48,21,-6,https://www.eliteprospects.com/player/99493/radan-lenc,2023-2024,shl,Radan Lenc (LW/RW),LW/RW
Linus Lindström (C),Skellefteå AIK,52,13,12,25,0.48,24,5,https://www.eliteprospects.com/player/242668/linus-lindstrom,2023-2024,shl,Linus Lindström (C),C
Oskar Stål Lyrenäs (RW),HV71,46,11,14,25,0.54,4,-8,https://www.eliteprospects.com/player/203936/oskar-stal-lyrenas,2023-2024,shl,Oskar Stål Lyrenäs (RW),RW
Ahti Oksanen (LW/C),IK Oskarshamn,40,10,15,25,0.63,8,-11,https://www.eliteprospects.com/player/56595/ahti-oksanen,2023-2024,shl,Ahti Oksanen (LW/C),LW/C
Axel Rindell (D),Timrå IK,50,10,15,25,0.50,2,1,https://www.eliteprospects.com/player/375833/axel-rindell,2023-2024,shl,Axel Rindell (D),D
Anton Lander (C),Timrå IK,52,10,15,25,0.48,12,14,https://www.eliteprospects.com/player/6016/anton-lander,2023-2024,shl,Anton Lander (C),C
Linus Hultström (D),Linköping HC,50,8,17,25,0.50,16,1,https://www.eliteprospects.com/player/15878/linus-hultstrom,2023-2024,shl,Linus Hultström (D),D
Hannes Björninen (C),Örebro HK,52,6,19,25,0.48,18,11,https://www.eliteprospects.com/player/92191/hannes-bjorninen,2023-2024,shl,Hannes Björninen (C),C
Pontus Näsén (D),MoDo Hockey,51,2,23,25,0.49,2,-12,https://www.eliteprospects.com/player/184366/pontus-nasen,2023-2024,shl,Pontus Näsén (D),D
Mikael Ruohomaa (C),totals,39,12,12,24,0.62,2,-1,https://www.eliteprospects.com/player/50405/mikael-ruohomaa,2023-2024,shl,Mikael Ruohomaa (C),C
Filip Sandberg (C/RW),Skellefteå AIK,50,12,12,24,0.48,35,-4,https://www.eliteprospects.com/player/33931/filip-sandberg,2023-2024,shl,Filip Sandberg (C/RW),C/RW
Juhani Tyrväinen (C),Luleå HF,48,8,16,24,0.50,29,-5,https://www.eliteprospects.com/player/16460/juhani-tyrvainen,2023-2024,shl,Juhani Tyrväinen (C),C
Justin Kloos (C/RW),Leksands IF,37,7,17,24,0.65,10,10,https://www.eliteprospects.com/player/113322/justin-kloos,2023-2024,shl,Justin Kloos (C/RW),C/RW
Marcus Hardegård (D),Luleå HF,49,6,18,24,0.49,20,-1,https://www.eliteprospects.com/player/201585/marcus-hardegard,2023-2024,shl,Marcus Hardegård (D),D
Linus Högberg (D),Frölunda HC,52,3,21,24,0.46,8,0,https://www.eliteprospects.com/player/244643/linus-hogberg,2023-2024,shl,Linus Högberg (D),D
Noah Östlund (C/LW),Växjö Lakers HC,38,12,11,23,0.61,4,12,https://www.eliteprospects.com/player/535699/noah-ostlund,2023-2024,shl,Noah Östlund (C/LW),C/LW
Lukas Vejdemo (C),Leksands IF,40,10,13,23,0.58,39,7,https://www.eliteprospects.com/player/142243/lukas-vejdemo,2023-2024,shl,Lukas Vejdemo (C),C
Oskar Lang (LW/RW),Leksands IF,51,9,14,23,0.45,12,9,https://www.eliteprospects.com/player/139612/oskar-lang,2023-2024,shl,Oskar Lang (LW/RW),LW/RW
Johan Olofsson (RW),Malmö Redhawks,52,8,15,23,0.44,12,13,https://www.eliteprospects.com/player/25919/johan-olofsson,2023-2024,shl,Johan Olofsson (RW),RW
Samuel Vigneault (C),MoDo Hockey,48,7,16,23,0.48,45,-6,https://www.eliteprospects.com/player/151163/samuel-vigneault,2023-2024,shl,Samuel Vigneault (C),C
Matt Caito (D),Leksands IF,40,5,18,23,0.58,22,9,https://www.eliteprospects.com/player/121842/matt-caito,2023-2024,shl,Matt Caito (D),D
Magnus Nygren (D),Färjestad BK,50,5,18,23,0.46,8,6,https://www.eliteprospects.com/player/10538/magnus-nygren,2023-2024,shl,Magnus Nygren (D),D
Oscar Fantenberg (D),Linköping HC,42,3,20,23,0.55,20,6,https://www.eliteprospects.com/player/13743/oscar-fantenberg,2023-2024,shl,Oscar Fantenberg (D),D
Nicklas Lasu (C),Frölunda HC,52,8,14,22,0.42,45,7,https://www.eliteprospects.com/player/5016/nicklas-lasu,2023-2024,shl,Nicklas Lasu (C),C
Patrik Karlkvist (RW),IK Oskarshamn,35,7,15,22,0.63,8,-35,https://www.eliteprospects.com/player/20063/patrik-karlkvist,2023-2024,shl,Patrik Karlkvist (RW),RW
Olle Alsing (D),Leksands IF,52,5,17,22,0.42,6,6,https://www.eliteprospects.com/player/139080/olle-alsing,2023-2024,shl,Olle Alsing (D),D
Adam Engström (D),Rögle BK,51,4,18,22,0.43,4,-10,https://www.eliteprospects.com/player/491616/adam-engstrom,2023-2024,shl,Adam Engström (D),D
André Petersson (RW),HV71,29,12,9,21,0.72,16,-7,https://www.eliteprospects.com/player/7039/andre-petersson,2023-2024,shl,André Petersson (RW),RW
Oscar Fisker Mølgaard (C/LW),HV71,50,9,12,21,0.42,6,-4,https://www.eliteprospects.com/player/729161/oscar-fisker-molgaard,2023-2024,shl,Oscar Fisker Mølgaard (C/LW),C/LW
Adam Ollas Mattsson (D),Malmö Redhawks,49,6,15,21,0.43,14,5,https://www.eliteprospects.com/player/114812/adam-ollas-mattsson,2023-2024,shl,Adam Ollas Mattsson (D),D
Jesper Pettersson (D),Linköping HC,49,3,18,21,0.43,68,-1,https://www.eliteprospects.com/player/28988/jesper-pettersson,2023-2024,shl,Jesper Pettersson (D),D
Magnus Pääjärvi (LW/RW),Timrå IK,49,11,9,20,0.41,8,5,https://www.eliteprospects.com/player/6014/magnus-paajarvi,2023-2024,shl,Magnus Pääjärvi (LW/RW),LW/RW
Anton Heikkinen (LW/RW),Skellefteå AIK,52,9,11,20,0.38,6,2,https://www.eliteprospects.com/player/344126/anton-heikkinen,2023-2024,shl,Anton Heikkinen (LW/RW),LW/RW
Oliwer Kaski (D),HV71,39,8,12,20,0.51,4,-8,https://www.eliteprospects.com/player/92097/oliwer-kaski,2023-2024,shl,Oliwer Kaski (D),D
Anton Bengtsson (C),Rögle BK,49,8,12,20,0.41,6,-6,https://www.eliteprospects.com/player/16796/anton-bengtsson,2023-2024,shl,Anton Bengtsson (C),C
Nick Olesen (W/C),IK Oskarshamn,52,8,12,20,0.38,18,-21,https://www.eliteprospects.com/player/151079/nick-olesen,2023-2024,shl,Nick Olesen (W/C),W/C
Pär Lindholm (C),Skellefteå AIK,47,7,13,20,0.43,10,5,https://www.eliteprospects.com/player/13091/par-lindholm,2023-2024,shl,Pär Lindholm (C),C
David Bernhardt (D),MoDo Hockey,52,3,17,20,0.38,16,-21,https://www.eliteprospects.com/player/187875/david-bernhardt,2023-2024,shl,David Bernhardt (D),D
Oskar Nilsson (D),Skellefteå AIK,52,3,17,20,0.38,29,3,https://www.eliteprospects.com/player/6054/oskar-nilsson,2023-2024,shl,Oskar Nilsson (D),D
Liam Öhgren (LW),Färjestad BK,26,12,7,19,0.73,12,12,https://www.eliteprospects.com/player/535698/liam-ohgren,2023-2024,shl,Liam Öhgren (LW),LW
Isac Brännström (LW/RW),HV71,50,9,10,19,0.38,16,-13,https://www.eliteprospects.com/player/237839/isac-brannstrom,2023-2024,shl,Isac Brännström (LW/RW),LW/RW
David Edstrom (C),Frölunda HC,44,7,12,19,0.43,8,12,https://www.eliteprospects.com/player/608308/david-edstrom,2023-2024,shl,David Edstrom (C),C
Simon Forsmark (D),Timrå IK,52,6,13,19,0.37,2,15,https://www.eliteprospects.com/player/420272/simon-forsmark,2023-2024,shl,Simon Forsmark (D),D
Marcus Westfält (C),Färjestad BK,52,6,13,19,0.37,20,14,https://www.eliteprospects.com/player/290973/marcus-westfalt,2023-2024,shl,Marcus Westfält (C),C
Linus Nässén (C/W),Frölunda HC,51,4,15,19,0.37,12,0,https://www.eliteprospects.com/player/300505/linus-nassen,2023-2024,shl,Linus Nässén (C/W),C/W
Patrik Norén (D),Leksands IF,50,3,16,19,0.38,26,28,https://www.eliteprospects.com/player/20384/patrik-noren,2023-2024,shl,Patrik Norén (D),D
Nikola Pasic (LW/RW),Luleå HF,52,3,16,19,0.37,0,-3,https://www.eliteprospects.com/player/259121/nikola-pasic,2023-2024,shl,Nikola Pasic (LW/RW),LW/RW
Rasmus Rissanen (D),Örebro HK,51,2,17,19,0.37,16,12,https://www.eliteprospects.com/player/17287/rasmus-rissanen,2023-2024,shl,Rasmus Rissanen (D),D
Axel Sandin-Pellikka (D),Skellefteå AIK,39,10,8,18,0.46,17,-9,https://www.eliteprospects.com/player/534818/axel-sandin-pellikka,2023-2024,shl,Axel Sandin-Pellikka (D),D
Kim Rosdahl (RW),Malmö Redhawks,46,9,9,18,0.39,24,-1,https://www.eliteprospects.com/player/147674/kim-rosdahl,2023-2024,shl,Kim Rosdahl (RW),RW
Linus Johansson (C),Färjestad BK,49,8,10,18,0.37,64,12,https://www.eliteprospects.com/player/16658/linus-johansson,2023-2024,shl,Linus Johansson (C),C
Jesper Sellgren (D),Luleå HF,50,8,10,18,0.36,17,16,https://www.eliteprospects.com/player/244673/jesper-sellgren,2023-2024,shl,Jesper Sellgren (D),D
Joakim Ryan (D),Malmö Redhawks,52,7,11,18,0.35,16,-2,https://www.eliteprospects.com/player/51926/joakim-ryan,2023-2024,shl,Joakim Ryan (D),D
