player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Eric Tangradi (LW),Barys Nur-Sultan,22,5,4,9,0.41,24,-5,https://www.eliteprospects.com/player/12514/eric-tangradi,2019-2020,khl,Eric Tangradi (LW),LW
Saku Mäenalanen (LW/C),Jokerit,26,5,4,9,0.35,8,-7,https://www.eliteprospects.com/player/73109/saku-maenalanen,2019-2020,khl,Saku Mäenalanen (LW/C),LW/C
Rafael Bikmullin (C/RW),Neftekhimik Nizhnekamsk,26,5,4,9,0.35,16,-2,https://www.eliteprospects.com/player/312581/rafael-bikmullin,2019-2020,khl,Rafael Bikmullin (C/RW),C/RW
Vyacheslav Leshchenko (RW),totals,30,4,5,9,0.30,10,-2,https://www.eliteprospects.com/player/218244/vyacheslav-leshchenko,2019-2020,khl,Vyacheslav Leshchenko (RW),RW
Oleg Lomako (LW),Admiral Vladivostok,38,4,5,9,0.24,10,-11,https://www.eliteprospects.com/player/77122/oleg-lomako,2019-2020,khl,Oleg Lomako (LW),LW
Denis Kazionov (LW),Neftekhimik Nizhnekamsk,41,4,5,9,0.22,20,-1,https://www.eliteprospects.com/player/12232/denis-kazionov,2019-2020,khl,Denis Kazionov (LW),LW
Stepan Sannikov (LW/RW),totals,43,4,5,9,0.21,16,-13,https://www.eliteprospects.com/player/31401/stepan-sannikov,2019-2020,khl,Stepan Sannikov (LW/RW),LW/RW
Pavel Karnaukhov (C/W),CSKA Moskva,53,4,5,9,0.17,16,7,https://www.eliteprospects.com/player/268038/pavel-karnaukhov,2019-2020,khl,Pavel Karnaukhov (C/W),C/W
Dmitri Arkhipov (LW),HK Sochi,55,4,5,9,0.16,18,-14,https://www.eliteprospects.com/player/70422/dmitri-arkhipov,2019-2020,khl,Dmitri Arkhipov (LW),LW
Ilya Morozov (D),Sibir Novosibirsk,59,4,5,9,0.15,24,-6,https://www.eliteprospects.com/player/370779/ilya-morozov,2019-2020,khl,Ilya Morozov (D),D
Hunter Shinkaruk (C/LW),Kunlun Red Star,19,3,6,9,0.47,16,3,https://www.eliteprospects.com/player/52391/hunter-shinkaruk,2019-2020,khl,Hunter Shinkaruk (C/LW),C/LW
Oleg Li (RW/LW),totals,30,3,6,9,0.30,8,9,https://www.eliteprospects.com/player/31621/oleg-li,2019-2020,khl,Oleg Li (RW/LW),RW/LW
Georgi Misharin (D),Torpedo Nizhny Novgorod,54,3,6,9,0.17,30,3,https://www.eliteprospects.com/player/9585/georgi-misharin,2019-2020,khl,Georgi Misharin (D),D
Yevgeni Kulik (D),Spartak Moskva,35,2,7,9,0.26,6,14,https://www.eliteprospects.com/player/106998/yevgeni-kulik,2019-2020,khl,Yevgeni Kulik (D),D
Nikita Setdikov (RW),totals,35,2,7,9,0.26,16,-7,https://www.eliteprospects.com/player/210510/nikita-setdikov,2019-2020,khl,Nikita Setdikov (RW),RW
Alexander Loginov (D),Sibir Novosibirsk,49,2,7,9,0.18,18,-5,https://www.eliteprospects.com/player/10491/alexander-loginov,2019-2020,khl,Alexander Loginov (D),D
Oleg Pogorishny (D),HK Sochi,51,2,7,9,0.18,26,-5,https://www.eliteprospects.com/player/159676/oleg-pogorishny,2019-2020,khl,Oleg Pogorishny (D),D
Alexander Chernikov (LW),Neftekhimik Nizhnekamsk,52,2,7,9,0.17,18,-4,https://www.eliteprospects.com/player/16750/alexander-chernikov,2019-2020,khl,Alexander Chernikov (LW),LW
Artyom Sergeyev (D),Salavat Yulaev Ufa,53,2,7,9,0.17,23,3,https://www.eliteprospects.com/player/79616/artyom-sergeyev,2019-2020,khl,Artyom Sergeyev (D),D
Staffan Kronwall (D),Lokomotiv Yaroslavl,46,1,8,9,0.20,49,-6,https://www.eliteprospects.com/player/543/staffan-kronwall,2019-2020,khl,Staffan Kronwall (D),D
Mikhail Mamkin (D),Avtomobilist Yekaterinburg,54,1,8,9,0.17,10,-2,https://www.eliteprospects.com/player/106976/mikhail-mamkin,2019-2020,khl,Mikhail Mamkin (D),D
Vitali Menshikov (D),Traktor Chelyabinsk,55,1,8,9,0.16,80,-11,https://www.eliteprospects.com/player/89389/vitali-menshikov,2019-2020,khl,Vitali Menshikov (D),D
Kirill Gotovets (D),Dinamo Minsk,61,1,8,9,0.15,50,-16,https://www.eliteprospects.com/player/17654/kirill-gotovets,2019-2020,khl,Kirill Gotovets (D),D
Vladislav Kartayev (C),Salavat Yulaev Ufa,52,6,2,8,0.15,26,0,https://www.eliteprospects.com/player/42432/vladislav-kartayev,2019-2020,khl,Vladislav Kartayev (C),C
Eduard Gimatov (LW/RW),Salavat Yulaev Ufa,33,5,3,8,0.24,10,-6,https://www.eliteprospects.com/player/158043/eduard-gimatov,2019-2020,khl,Eduard Gimatov (LW/RW),LW/RW
Mikhail Stefanovich (W/C),Dinamo Minsk,34,5,3,8,0.24,13,-12,https://www.eliteprospects.com/player/9289/mikhail-stefanovich,2019-2020,khl,Mikhail Stefanovich (W/C),W/C
Olli Palola (RW),Kunlun Red Star,38,5,3,8,0.21,12,-2,https://www.eliteprospects.com/player/10364/olli-palola,2019-2020,khl,Olli Palola (RW),RW
Andrei Popov (RW/C),Traktor Chelyabinsk,39,5,3,8,0.21,16,-8,https://www.eliteprospects.com/player/9299/andrei-popov,2019-2020,khl,Andrei Popov (RW/C),RW/C
Vladislav Provolnev (D),Severstal Cherepovets,45,5,3,8,0.18,79,-11,https://www.eliteprospects.com/player/230163/vladislav-provolnev,2019-2020,khl,Vladislav Provolnev (D),D
Artyom Tomilin (C),HK Sochi,48,5,3,8,0.17,24,-4,https://www.eliteprospects.com/player/57967/artyom-tomilin,2019-2020,khl,Artyom Tomilin (C),C
Alexei Potapov (RW/C),Avangard Omsk,52,5,3,8,0.15,14,-1,https://www.eliteprospects.com/player/19010/alexei-potapov,2019-2020,khl,Alexei Potapov (RW/C),RW/C
Vladislav Kara (RW),Ak Bars Kazan,27,4,4,8,0.30,12,2,https://www.eliteprospects.com/player/322627/vladislav-kara,2019-2020,khl,Vladislav Kara (RW),RW
Nikita Mikhailov (RW/C),Sibir Novosibirsk,35,4,4,8,0.23,8,-3,https://www.eliteprospects.com/player/310439/nikita-mikhailov,2019-2020,khl,Nikita Mikhailov (RW/C),RW/C
Pyotr Khokhryakov (C),Salavat Yulaev Ufa,45,3,5,8,0.18,4,0,https://www.eliteprospects.com/player/30520/pyotr-khokhryakov,2019-2020,khl,Pyotr Khokhryakov (C),C
Vasili Streltsov (C),Admiral Vladivostok,48,3,5,8,0.17,26,-18,https://www.eliteprospects.com/player/64528/vasili-streltsov,2019-2020,khl,Vasili Streltsov (C),C
Stefan Elliott (D),Dinamo Minsk,18,2,6,8,0.44,6,-2,https://www.eliteprospects.com/player/15735/stefan-elliott,2019-2020,khl,Stefan Elliott (D),D
Denis Zernov (C),Avangard Omsk,20,2,6,8,0.40,4,7,https://www.eliteprospects.com/player/328741/denis-zernov,2019-2020,khl,Denis Zernov (C),C
Vasili Podkolzin (RW/LW),SKA St. Petersburg,30,2,6,8,0.27,7,8,https://www.eliteprospects.com/player/512832/vasili-podkolzin,2019-2020,khl,Vasili Podkolzin (RW/LW),RW/LW
Nikita Pivtsakin (D),totals,38,2,6,8,0.21,37,-8,https://www.eliteprospects.com/player/43866/nikita-pivtsakin,2019-2020,khl,Nikita Pivtsakin (D),D
Gleb Koryagin (D),Amur Khabarovsk,44,2,6,8,0.18,28,-7,https://www.eliteprospects.com/player/190488/gleb-koryagin,2019-2020,khl,Gleb Koryagin (D),D
Igor Martynov (RW/LW),Dinamo Minsk,52,2,6,8,0.15,26,-15,https://www.eliteprospects.com/player/383105/igor-martynov,2019-2020,khl,Igor Martynov (RW/LW),RW/LW
Kirill Lyamin (D),Dynamo Moskva,54,2,6,8,0.15,28,8,https://www.eliteprospects.com/player/9254/kirill-lyamin,2019-2020,khl,Kirill Lyamin (D),D
Oskars Bartulis (D),Dinamo Riga,28,1,7,8,0.29,18,-9,https://www.eliteprospects.com/player/10449/oskars-bartulis,2019-2020,khl,Oskars Bartulis (D),D
Daniil Zhuravlyov (D),Ak Bars Kazan,36,1,7,8,0.22,8,2,https://www.eliteprospects.com/player/375639/daniil-zhuravlyov,2019-2020,khl,Daniil Zhuravlyov (D),D
Sergei Tereshchenko (D),Traktor Chelyabinsk,44,1,7,8,0.18,24,-5,https://www.eliteprospects.com/player/47511/sergei-tereshchenko,2019-2020,khl,Sergei Tereshchenko (D),D
Anton Lazarev (RW/LW),Amur Khabarovsk,53,1,7,8,0.15,12,-8,https://www.eliteprospects.com/player/15179/anton-lazarev,2019-2020,khl,Anton Lazarev (RW/LW),RW/LW
Andrej Sustr (D),Kunlun Red Star,58,0,8,8,0.14,55,-6,https://www.eliteprospects.com/player/44405/andrej-sustr,2019-2020,khl,Andrej Sustr (D),D
Ivan Morozov (C),SKA St. Petersburg,16,5,2,7,0.44,8,11,https://www.eliteprospects.com/player/396897/ivan-morozov,2019-2020,khl,Ivan Morozov (C),C
Yevgeni Mozer (LW/C),Avtomobilist Yekaterinburg,35,5,2,7,0.20,12,3,https://www.eliteprospects.com/player/211957/yevgeni-mozer,2019-2020,khl,Yevgeni Mozer (LW/C),LW/C
Nerijus Alisauskas (D),Dinamo Riga,53,5,2,7,0.13,20,-20,https://www.eliteprospects.com/player/49559/nerijus-alisauskas,2019-2020,khl,Nerijus Alisauskas (D),D
Nikita Korostelyov (LW/RW),Admiral Vladivostok,22,4,3,7,0.32,8,-8,https://www.eliteprospects.com/player/183258/nikita-korostelyov,2019-2020,khl,Nikita Korostelyov (LW/RW),LW/RW
Andrei Stepanov (RW),Dinamo Minsk,24,4,3,7,0.29,10,-8,https://www.eliteprospects.com/player/19115/andrei-stepanov,2019-2020,khl,Andrei Stepanov (RW),RW
Kirill Slepets (RW/LW),Dinamo Riga,33,4,3,7,0.21,6,-2,https://www.eliteprospects.com/player/312832/kirill-slepets,2019-2020,khl,Kirill Slepets (RW/LW),RW/LW
Pavel Dorofeyev (LW/RW),Metallurg Magnitogorsk,48,4,3,7,0.15,2,-1,https://www.eliteprospects.com/player/398168/pavel-dorofeyev,2019-2020,khl,Pavel Dorofeyev (LW/RW),LW/RW
Stepan Starkov (RW),HK Sochi,51,4,3,7,0.14,10,-2,https://www.eliteprospects.com/player/361179/stepan-starkov,2019-2020,khl,Stepan Starkov (RW),RW
Yegor Petukhov (RW),Barys Nur-Sultan,51,4,3,7,0.14,14,-3,https://www.eliteprospects.com/player/161211/yegor-petukhov,2019-2020,khl,Yegor Petukhov (RW),RW
