player,position,link,total_gp,total_g,total_a,total_tp,total_ppg,total_pim,total_pm,nhle_g,nhle_a,nhle_tp,nhle_ppg,legacy_veteran,new_veteran,non_vet_ufa,league,call_up_send_down,active
Isaac Ratcliffe,C/LW,https://www.eliteprospects.com/player/300398/isaac-ratcliffe,330,44,69,113,0.34,344,-45,19.9,32.0,52.0,0.16,True,False,False,ahl,—,False
Ryan Mahshie,F,https://www.eliteprospects.com/player/300403/ryan-mahshie,119,11,15,26,0.22,50,-17,3.0,4.1,7.0,0.06,False,False,False,echl,—,False
Mitchel Deelstra,LW/C,https://www.eliteprospects.com/player/300415/mitchel-deelstra,53,7,9,16,0.3,41,3,1.9,2.4,4.3,0.08,False,False,False,echl,—,False
Benjamin Tupker,LW,https://www.eliteprospects.com/player/300419/benjamin-tupker,8,0,2,2,0.25,2,-1,0.0,0.5,0.5,0.06,False,False,False,echl,—,False
Nick Suzuki,C,https://www.eliteprospects.com/player/300436/nick-suzuki,537,167,309,476,0.89,167,-20,167.0,309.0,476.0,0.89,True,False,False,nhl,—,False
Nick Deakin-Poot,RW/LW,https://www.eliteprospects.com/player/300437/nick-deakin-poot,101,6,23,29,0.29,119,-5,1.6,6.2,7.8,0.08,False,False,False,echl,—,False
Anthony Vincent,RW/C,https://www.eliteprospects.com/player/300460/anthony-vincent,168,21,23,44,0.26,240,-5,9.2,10.1,19.4,0.12,False,False,False,ahl,—,False
Linus Nässén,C/W,https://www.eliteprospects.com/player/300505/linus-nassen,256,17,35,52,0.2,52,-19,7.3,15.0,22.3,0.09,False,False,True,liiga,—,False
Joe Basaraba,RW/LW,https://www.eliteprospects.com/player/30055/joe-basaraba,232,64,88,152,0.66,133,-13,17.4,23.8,41.2,0.18,False,False,True,slovakia,—,False
Matthew Struthers,F,https://www.eliteprospects.com/player/300553/matthew-struthers,24,3,1,4,0.17,10,-1,1.3,0.4,1.8,0.08,False,False,False,ahl,—,False
Jordan Di Cicco,D,https://www.eliteprospects.com/player/300554/jordan-di-cicco,2,0,0,0,0.0,2,2,0.0,0.0,0.0,0.0,False,False,False,echl,—,False
Evan Bouchard,D,https://www.eliteprospects.com/player/300591/evan-bouchard,483,83,286,369,0.76,196,72,79.1,269.8,348.8,0.72,True,False,False,nhl,—,False
Reilly Walsh,D,https://www.eliteprospects.com/player/300597/reilly-walsh,373,54,152,206,0.55,145,-51,26.6,72.8,99.5,0.27,True,False,False,khl,—,False
Matt Slick,D,https://www.eliteprospects.com/player/300600/matt-slick,12,1,1,2,0.17,13,4,0.3,0.3,0.5,0.04,False,False,False,echl,—,False
Craig Needham,C,https://www.eliteprospects.com/player/300606/craig-needham,145,30,33,63,0.43,76,26,8.1,8.9,17.0,0.12,False,False,False,echl,—,False
Marc McLaughlin,C/RW,https://www.eliteprospects.com/player/300610/marc-mclaughlin,243,38,47,85,0.35,112,-1,20.1,21.2,41.3,0.17,False,False,True,nhl,NHL ↕ AHL,False
Andrew Lucas,D,https://www.eliteprospects.com/player/300613/andrew-lucas,118,9,67,76,0.64,26,-8,2.5,19.5,22.0,0.19,False,False,False,slovakia,—,False
Max Willman,LW,https://www.eliteprospects.com/player/300657/max-willman,376,78,94,172,0.46,167,-40,38.2,42.1,80.3,0.21,True,False,False,khl,—,False
Ethan Manderville,C,https://www.eliteprospects.com/player/300743/ethan-manderville,35,4,7,11,0.31,14,-5,1.1,1.9,3.0,0.09,False,False,False,echl,—,False
Jacob LeGuerrier,D,https://www.eliteprospects.com/player/300751/jacob-leguerrier,63,5,14,19,0.3,34,7,1.4,3.8,5.1,0.08,False,False,False,echl,—,False
Ryland Mosley,LW/RW,https://www.eliteprospects.com/player/300794/ryland-mosley,29,6,3,9,0.31,4,-2,1.8,1.0,2.8,0.1,False,False,False,echl,AHL ↕ ECHL,False
Casey Mittelstadt,C/LW,https://www.eliteprospects.com/player/300831/casey-mittelstadt,545,105,198,303,0.56,124,-77,100.0,189.0,289.0,0.53,True,False,False,nhl,—,False
Mark Senden,C/LW,https://www.eliteprospects.com/player/300834/mark-senden,178,30,34,64,0.36,73,37,10.3,13.3,23.6,0.13,False,False,False,ahl,—,False
Davis Bunz,D,https://www.eliteprospects.com/player/300836/davis-bunz,129,13,41,54,0.42,72,-7,3.5,11.1,14.6,0.11,False,False,False,echl,—,False
Ben Meyers,C/LW,https://www.eliteprospects.com/player/300838/ben-meyers,257,62,74,136,0.53,75,-15,34.6,38.2,72.7,0.28,False,False,True,nhl,NHL ↕ AHL,False
T.J. Friedmann,W/C,https://www.eliteprospects.com/player/300839/t.j.-friedmann,157,33,25,58,0.37,43,-11,9.1,6.9,16.0,0.1,False,False,False,echl,—,False
John Stampohar,D,https://www.eliteprospects.com/player/300841/john-stampohar,7,0,1,1,0.14,0,1,0.0,0.3,0.3,0.04,False,False,False,echl,—,False
Cole Koepke,LW/RW,https://www.eliteprospects.com/player/300846/cole-koepke,348,68,69,137,0.39,129,13,40.6,40.4,81.0,0.23,True,False,False,nhl,—,False
Max Johnson,C,https://www.eliteprospects.com/player/300847/max-johnson,65,6,8,14,0.22,31,-17,1.6,2.2,3.8,0.06,False,False,False,echl,—,False
Brendan Less,D,https://www.eliteprospects.com/player/300849/brendan-less,181,7,49,56,0.31,81,44,1.9,13.2,15.1,0.08,False,False,False,echl,—,False
Cole Hults,D,https://www.eliteprospects.com/player/300850/cole-hults,123,17,41,58,0.47,74,-20,6.0,13.7,19.8,0.16,False,False,False,slovakia,—,False
Robert Sabolic,RW,https://www.eliteprospects.com/player/30086/robert-sabolic,312,91,95,186,0.6,203,-26,45.1,49.5,94.6,0.3,True,False,False,del,—,False
Dylan Woolf,D,https://www.eliteprospects.com/player/300888/dylan-woolf,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,echl,—,False
Casey Johnson,D,https://www.eliteprospects.com/player/300890/casey-johnson,118,5,24,29,0.25,86,12,1.4,6.5,7.8,0.07,False,False,False,echl,—,False
Bobby Hampton,C,https://www.eliteprospects.com/player/300893/bobby-hampton,134,18,28,46,0.34,67,-6,4.9,7.6,12.4,0.09,False,False,False,echl,—,False
Alec Broetzman,LW,https://www.eliteprospects.com/player/300894/alec-broetzman,39,8,11,19,0.49,20,-4,2.2,3.0,5.1,0.13,False,False,False,echl,—,False
Jack Sadek,D,https://www.eliteprospects.com/player/300900/jack-sadek,103,8,43,51,0.5,44,20,2.3,11.8,14.1,0.14,False,False,False,ahl,AHL ↕ ECHL,False
Aaron Miller,F,https://www.eliteprospects.com/player/300904/aaron-miller,47,8,13,21,0.45,14,-5,2.2,3.5,5.7,0.12,False,False,False,echl,—,False
Scott Perunovich,D,https://www.eliteprospects.com/player/300906/scott-perunovich,211,16,107,123,0.58,104,4,8.2,63.9,72.0,0.34,False,False,True,ahl,—,False
Ross Colton,C/W,https://www.eliteprospects.com/player/300911/ross-colton,535,115,137,252,0.47,282,7,100.4,109.0,209.4,0.39,True,False,False,nhl,—,False
Trenton Bliss,LW/C,https://www.eliteprospects.com/player/300915/trenton-bliss,197,60,100,160,0.81,76,57,16.5,27.7,44.2,0.22,False,False,True,ahl,AHL ↕ ECHL,False
Micah Miller,RW/C,https://www.eliteprospects.com/player/300917/micah-miller,139,44,51,95,0.68,40,10,11.9,13.9,25.8,0.19,False,False,False,ahl,AHL ↕ ECHL,False
Maxim Shipin,C,https://www.eliteprospects.com/player/300920/maxim-shipin,16,1,0,1,0.06,2,0,0.6,0.0,0.6,0.04,False,False,False,khl,—,False
Marsel Ibragimov,D,https://www.eliteprospects.com/player/300925/marsel-ibragimov,184,4,22,26,0.14,42,1,2.5,13.6,16.1,0.09,False,False,False,khl,—,False
Vladislav Lukin,RW,https://www.eliteprospects.com/player/300926/vladislav-lukin,22,2,2,4,0.18,10,0,1.2,1.2,2.5,0.11,False,False,False,khl,—,False
Alexander Petunin,RW/C,https://www.eliteprospects.com/player/300930/alexander-petunin,448,94,118,212,0.47,126,32,58.3,73.2,131.4,0.29,True,False,False,khl,—,False
Nikolai Chebykin,RW,https://www.eliteprospects.com/player/300931/nikolai-chebykin,276,50,68,118,0.43,115,4,31.0,42.2,73.2,0.27,True,False,False,khl,—,False
Anton Kovalyov,LW,https://www.eliteprospects.com/player/300932/anton-kovalyov,27,1,1,2,0.07,4,1,0.6,0.6,1.2,0.04,False,False,False,khl,—,False
Artyom Volkov,D,https://www.eliteprospects.com/player/300940/artyom-volkov,520,15,60,75,0.14,139,0,9.3,37.2,46.5,0.09,True,False,False,khl,—,False
Maxim Mineyev,D,https://www.eliteprospects.com/player/300942/maxim-mineyev,127,6,21,27,0.21,61,-1,3.7,13.0,16.7,0.13,False,False,False,khl,—,False
Vladislav Dyukarev,C/RW,https://www.eliteprospects.com/player/300944/vladislav-dyukarev,3,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,False,False,False,khl,—,False
Eric Esposito,LW,https://www.eliteprospects.com/player/300945/eric-esposito,12,2,1,3,0.25,2,-8,0.5,0.3,0.8,0.07,False,False,False,echl,—,False
Nikita Dynyak,LW,https://www.eliteprospects.com/player/300950/nikita-dynyak,316,35,44,79,0.25,201,25,21.7,27.3,49.0,0.16,True,False,False,khl,—,False
Dennis Cesana,D,https://www.eliteprospects.com/player/300960/dennis-cesana,226,23,89,112,0.5,84,21,6.4,26.4,32.8,0.15,False,False,True,echl,AHL ↕ ECHL,False
Wyatt Aamodt,D,https://www.eliteprospects.com/player/300969/wyatt-aamodt,251,18,56,74,0.29,169,69,8.5,24.6,33.1,0.13,False,False,True,ahl,—,False
Adam Goodsir,F,https://www.eliteprospects.com/player/300977/adam-goodsir,114,10,24,34,0.3,93,-5,2.7,6.5,9.2,0.08,False,False,False,echl,—,False
Billy Jerry,C/RW,https://www.eliteprospects.com/player/300979/billy-jerry,60,8,7,15,0.25,33,-14,2.2,1.9,4.1,0.07,False,False,False,echl,—,False
Casey Dornbach,C/W,https://www.eliteprospects.com/player/300980/casey-dornbach,127,18,59,77,0.61,50,-11,5.0,17.2,22.2,0.17,False,False,False,liiga,AHL ↕ ECHL ↕ Liiga,False
Matt Foley,D,https://www.eliteprospects.com/player/300989/matt-foley,78,3,13,16,0.21,77,-7,0.8,4.2,5.0,0.06,False,False,False,ahl,AHL ↕ ECHL,False
Tyler Jette,D,https://www.eliteprospects.com/player/300990/tyler-jette,134,4,15,19,0.14,30,-1,1.1,4.1,5.1,0.04,False,False,False,echl,—,False
Robbie Stucker,D,https://www.eliteprospects.com/player/300993/robbie-stucker,146,6,54,60,0.41,68,-11,1.6,14.6,16.2,0.11,False,False,False,echl,—,False
Keaton Pehrson,D,https://www.eliteprospects.com/player/300994/keaton-pehrson,125,4,27,31,0.25,20,-9,1.1,7.3,8.4,0.07,False,False,False,echl,—,False
David Eugster,F,https://www.eliteprospects.com/player/301062/david-eugster,5,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,nl,—,False
Johnny Coughlin,D,https://www.eliteprospects.com/player/301076/johnny-coughlin,141,19,31,50,0.35,108,-18,5.1,8.4,13.5,0.1,False,False,False,echl,—,False
Matt Koopman,C/LW,https://www.eliteprospects.com/player/301142/matt-koopman,221,41,47,88,0.4,49,-8,11.1,12.7,23.8,0.11,False,False,True,echl,—,False
Eric MacAdams,RW,https://www.eliteprospects.com/player/301153/eric-macadams,2,0,1,1,0.5,2,2,0.0,0.3,0.3,0.15,False,False,False,echl,—,False
Derek Osik,C,https://www.eliteprospects.com/player/301180/derek-osik,13,0,1,1,0.08,2,-3,0.0,0.3,0.3,0.02,False,False,False,echl,—,False
Jake Pappalardo,C,https://www.eliteprospects.com/player/301184/jake-pappalardo,33,3,4,7,0.21,12,-7,0.8,1.1,1.9,0.06,False,False,False,echl,—,False
Christian Simeone,F,https://www.eliteprospects.com/player/301203/christian-simeone,103,7,13,20,0.19,29,-19,1.9,3.5,5.4,0.05,False,False,False,echl,—,False
Alden Weller,D/F,https://www.eliteprospects.com/player/301221/alden-weller,90,2,11,13,0.14,38,4,0.5,3.0,3.5,0.04,False,False,False,echl,—,False
Boris Levitsky,C/D,https://www.eliteprospects.com/player/301264/boris-levitsky,4,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,False,False,False,khl,—,False
Ivan Volodin,F,https://www.eliteprospects.com/player/301265/ivan-volodin,35,6,7,13,0.37,35,1,3.7,4.3,8.1,0.23,False,False,False,khl,—,False
Gleb Kuzmin,LW/C,https://www.eliteprospects.com/player/301269/gleb-kuzmin,136,9,17,26,0.19,28,-11,5.6,10.5,16.1,0.12,False,False,False,khl,—,False
Nikita Li,RW,https://www.eliteprospects.com/player/301279/nikita-li,62,0,4,4,0.06,18,-13,0.0,2.5,2.5,0.04,False,False,False,khl,—,False
Lauri Sertti,D,https://www.eliteprospects.com/player/301326/lauri-sertti,45,1,6,7,0.16,20,-3,0.4,2.4,2.8,0.06,False,False,False,liiga,Liiga ↕ Slovakia,False
Tage Thompson,C/W,https://www.eliteprospects.com/player/301349/tage-thompson,599,237,210,447,0.75,256,-54,225.2,198.8,424.0,0.71,True,False,False,nhl,—,False
Xavier Pouliot,D,https://www.eliteprospects.com/player/301392/xavier-pouliot,56,3,7,10,0.18,101,-26,0.8,1.9,2.7,0.05,False,False,False,echl,—,False
Félix Robert,C/W,https://www.eliteprospects.com/player/301394/felix-robert,311,83,83,166,0.53,181,32,35.4,36.2,71.6,0.23,True,False,False,shl,—,False
Igor Myasishchev,D,https://www.eliteprospects.com/player/301492/igor-myasishchev,22,0,0,0,0.0,12,2,0.0,0.0,0.0,0.0,False,False,False,khl,—,False
Artyom Chmykhov,D,https://www.eliteprospects.com/player/301495/artyom-chmykhov,198,5,19,24,0.12,100,7,3.1,11.8,14.9,0.08,False,False,True,khl,—,False
Semyon Lugovyak,D,https://www.eliteprospects.com/player/301498/semyon-lugovyak,55,0,7,7,0.13,8,0,0.0,4.3,4.3,0.08,False,False,False,khl,—,False
Artur Gizdatullin,C,https://www.eliteprospects.com/player/301510/artur-gizdatullin,278,26,36,62,0.22,67,-24,16.1,22.3,38.4,0.14,True,False,False,khl,—,False
Igor Goleshchikhin,F,https://www.eliteprospects.com/player/301512/igor-goleshchikhin,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,khl,—,False
Kirill Urakov,C/RW,https://www.eliteprospects.com/player/301513/kirill-urakov,466,35,57,92,0.2,189,-20,21.7,35.3,57.0,0.12,True,False,False,khl,—,False
Alexei Vlaskin,D,https://www.eliteprospects.com/player/301525/alexei-vlaskin,3,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,False,False,False,khl,—,False
Ruslan Petrishchev,D,https://www.eliteprospects.com/player/301527/ruslan-petrishchev,122,2,2,4,0.03,22,-16,1.2,1.2,2.5,0.02,False,False,False,khl,—,False
Nate Kallen,D,https://www.eliteprospects.com/player/301554/nate-kallen,218,24,76,100,0.46,64,-1,6.6,20.6,27.2,0.12,False,False,True,echl,—,False
Saku Forsblom,D,https://www.eliteprospects.com/player/301567/saku-forsblom,58,0,1,1,0.02,30,-18,0.0,0.4,0.4,0.01,False,False,False,liiga,—,False
Kasperi Torikka,D,https://www.eliteprospects.com/player/301572/kasperi-torikka,35,0,1,1,0.03,14,-12,0.0,0.4,0.4,0.01,False,False,False,liiga,—,False
Nick Parody,D,https://www.eliteprospects.com/player/301664/nick-parody,12,0,1,1,0.08,0,-6,0.0,0.3,0.3,0.02,False,False,False,echl,—,False
Calle Andersson,D,https://www.eliteprospects.com/player/30181/calle-andersson,478,55,147,202,0.42,190,27,22.2,59.1,81.3,0.17,True,False,False,nl,—,False
Sebastian Vidmar,LW/RW,https://www.eliteprospects.com/player/30188/sebastian-vidmar,345,80,112,192,0.56,163,-30,21.6,30.2,51.8,0.15,True,False,False,echl,—,False
Victor Björkung,D,https://www.eliteprospects.com/player/30195/victor-bjorkung,75,9,25,34,0.45,56,6,2.5,7.0,9.5,0.13,False,False,False,slovakia,—,False
Tyler Boivin,LW,https://www.eliteprospects.com/player/302099/tyler-boivin,16,1,0,1,0.06,24,-13,0.3,0.0,0.3,0.02,False,False,False,echl,—,False
Tyler Welsh,C/RW,https://www.eliteprospects.com/player/302212/tyler-welsh,9,2,1,3,0.33,0,4,0.5,0.3,0.8,0.09,False,False,False,echl,—,False
Eemeli Räsänen,D,https://www.eliteprospects.com/player/302228/eemeli-rasanen,60,1,2,3,0.05,27,-8,0.6,1.1,1.7,0.03,False,False,False,liiga,—,False
Simon Svensson,D,https://www.eliteprospects.com/player/302275/simon-svensson,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,shl,—,False
Tobias Ekberg,D,https://www.eliteprospects.com/player/30250/tobias-ekberg,338,17,71,88,0.26,134,-6,7.1,29.6,36.7,0.11,True,False,False,liiga,—,False
Norbert Galik,RW,https://www.eliteprospects.com/player/302590/norbert-galik,1,0,0,0,0.0,0,-2,0.0,0.0,0.0,0.0,False,False,False,slovakia,—,False
Michal Luhovy,RW,https://www.eliteprospects.com/player/302594/michal-luhovy,28,1,3,4,0.14,4,2,0.3,0.8,1.1,0.04,False,False,False,slovakia,—,False
Emil Forslund,RW/LW,https://www.eliteprospects.com/player/30288/emil-forslund,210,23,20,43,0.2,16,-25,9.9,8.6,18.5,0.09,False,False,True,shl,—,False
Samuel Zahradnik,RW,https://www.eliteprospects.com/player/303089/samuel-zahradnik,52,4,5,9,0.17,8,-11,1.1,1.4,2.5,0.05,False,False,False,slovakia,—,False
Borna Rendulic,RW/LW,https://www.eliteprospects.com/player/30359/borna-rendulic,596,173,189,362,0.61,363,42,83.2,92.4,175.6,0.29,True,False,False,khl,—,False
Evan Barratt,C/LW,https://www.eliteprospects.com/player/303599/evan-barratt,292,88,159,247,0.85,261,2,31.3,58.1,89.4,0.31,True,False,False,del,—,False
Michael Moran,F,https://www.eliteprospects.com/player/303745/michael-moran,17,0,2,2,0.12,26,0,0.0,0.5,0.5,0.03,False,False,False,echl,—,False
David Boldizar,D,https://www.eliteprospects.com/player/304252/david-boldizar,55,0,4,4,0.07,79,-34,0.0,1.1,1.1,0.02,False,False,False,slovakia,—,False
Jakub Cibak,D,https://www.eliteprospects.com/player/304254/jakub-cibak,140,9,15,24,0.17,121,9,2.5,4.2,6.7,0.05,False,False,False,slovakia,—,False
Jakob Ragnarsson,D,https://www.eliteprospects.com/player/304366/jakob-ragnarsson,35,1,5,6,0.17,18,10,0.4,2.1,2.5,0.07,False,False,False,liiga,—,False
Noah Corson,C/LW,https://www.eliteprospects.com/player/304372/noah-corson,79,30,40,70,0.89,228,-18,8.1,10.8,18.9,0.24,False,False,False,echl,—,False
Jake Massie,D,https://www.eliteprospects.com/player/304382/jake-massie,253,23,47,70,0.28,136,17,10.7,22.2,32.9,0.13,False,False,True,khl,—,False
Dominic Cormier,D,https://www.eliteprospects.com/player/304383/dominic-cormier,163,25,36,61,0.37,58,22,6.8,9.7,16.5,0.1,False,False,False,slovakia,ECHL ↕ Slovakia,False
Evan Bloodoff,LW,https://www.eliteprospects.com/player/30440/evan-bloodoff,80,18,26,44,0.55,51,-6,4.9,7.0,11.9,0.15,False,False,False,echl,—,False
Collin Bowman,D,https://www.eliteprospects.com/player/30441/collin-bowman,111,27,44,71,0.64,106,24,7.3,12.2,19.5,0.18,False,False,False,echl,—,False
Max Reinhart,C,https://www.eliteprospects.com/player/30443/max-reinhart,192,40,44,84,0.44,90,0,17.2,18.2,35.3,0.18,False,False,True,ahl,—,False
Devin Brink,F,https://www.eliteprospects.com/player/304454/devin-brink,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,False,False,False,echl,—,False
Adrian Elefalk,RW/LW,https://www.eliteprospects.com/player/304638/adrian-elefalk,13,1,2,3,0.23,0,-1,0.4,0.9,1.3,0.1,False,False,False,shl,—,False
Brennan Blaszczak,F,https://www.eliteprospects.com/player/304694/brennan-blaszczak,22,4,4,8,0.36,2,5,1.1,1.1,2.2,0.1,False,False,False,echl,—,False
Tommy Apap,C/LW,https://www.eliteprospects.com/player/304696/tommy-apap,137,9,24,33,0.24,106,-13,2.9,7.7,10.6,0.08,False,False,False,echl,—,False
Charles Barber,D,https://www.eliteprospects.com/player/304704/charles-barber,2,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,False,False,False,echl,—,False
Brett Gravelle,F,https://www.eliteprospects.com/player/304711/brett-gravelle,190,65,76,141,0.74,34,13,17.6,20.5,38.1,0.2,False,False,True,echl,—,False
Jay Powell,D,https://www.eliteprospects.com/player/304903/jay-powell,114,6,6,12,0.11,150,-24,1.6,1.6,3.2,0.03,False,False,False,echl,—,False
Joel Lundqvist,C,https://www.eliteprospects.com/player/305/joel-lundqvist,378,92,131,223,0.59,247,2,39.6,56.3,95.9,0.25,True,False,False,shl,—,False
Ryan Francis,RW/C,https://www.eliteprospects.com/player/305092/ryan-francis,219,53,67,120,0.55,132,-47,14.5,18.4,32.9,0.15,False,False,True,echl,—,False
Alexander Vasilyev,RW/C,https://www.eliteprospects.com/player/30516/alexander-vasilyev,102,15,25,40,0.39,99,-9,9.3,15.5,24.8,0.24,False,False,False,khl,—,False
Pyotr Khokhryakov,C,https://www.eliteprospects.com/player/30520/pyotr-khokhryakov,465,49,62,111,0.24,153,-5,30.4,38.4,68.8,0.15,True,False,False,khl,—,False
Vladimir Malevich,D,https://www.eliteprospects.com/player/30521/vladimir-malevich,90,2,10,12,0.13,109,-10,1.2,6.2,7.4,0.08,False,False,False,khl,—,False
Riley Damiani,C/RW,https://www.eliteprospects.com/player/305431/riley-damiani,292,70,98,168,0.58,189,-50,29.9,42.4,72.3,0.25,True,False,False,del,—,False
Jack Hughes,C/LW,https://www.eliteprospects.com/player/305432/jack-hughes,489,173,273,446,0.91,98,-35,170.2,265.7,435.9,0.89,True,False,False,nhl,NHL ↕ AHL,False
Marian Studenic,LW/RW,https://www.eliteprospects.com/player/305485/marian-studenic,482,107,162,269,0.56,303,36,46.3,69.6,115.9,0.24,True,False,False,shl,—,False
Daneel Lategan,RW/C,https://www.eliteprospects.com/player/305649/daneel-lategan,31,6,4,10,0.32,20,-4,1.6,1.1,2.7,0.09,False,False,False,echl,—,False
T.J. Walsh,LW,https://www.eliteprospects.com/player/306226/t.j.-walsh,79,18,28,46,0.58,20,-1,4.9,7.6,12.4,0.16,False,False,False,echl,—,False
Carter Long,D,https://www.eliteprospects.com/player/306302/carter-long,81,7,19,26,0.32,30,8,1.9,5.1,7.0,0.09,False,False,False,echl,—,False
Adam Duzek,D,https://www.eliteprospects.com/player/306306/adam-duzek,18,0,0,0,0.0,2,4,0.0,0.0,0.0,0.0,False,False,False,slovakia,—,False
Kyle Looft,D,https://www.eliteprospects.com/player/306341/kyle-looft,96,7,13,20,0.21,58,-9,3.1,5.7,8.8,0.09,False,False,False,ahl,—,False
Christian Thomas,LW/RW,https://www.eliteprospects.com/player/30686/christian-thomas,395,125,121,246,0.62,140,-21,52.2,52.5,104.7,0.27,True,False,False,del,—,False
Scott Valentine,D,https://www.eliteprospects.com/player/30688/scott-valentine,299,22,53,75,0.25,426,-18,8.1,19.6,27.8,0.09,True,False,False,del,—,False
